Fragment,Label,Year
"""Obama's not saying you've got a point.",left,2012
"""Some things in your life are center stage, and some things are on the periphery,"" Renshon says. ""For Obama, fairness became center stage."" Sponsor Message Become an NPR sponsor",left,2012
"The president also departed Florida Tuesday morning before a scheduled rally to return to the White House to oversee the federal government's response to the massive storm, which could directly impact 60 million people, according to some estimates. Romney, meanwhile, canceled a New Hampshire event scheduled for Monday, though other events in Ohio and Iowa stayed on the schedule. All public events for Tuesday were canceled, according to a campaign spokesperson.",left,2012
"That people are going to get the food, the shelter, the water they need in case of emergency. And that we respond as quickly to get the economy back on track."" While Obama spoke from the White House press room, Romney had a far less unpresidential backdrop, a high school gym in Avon Lake, Ohio. After emphasizing the importance of early voting, Romney talked of the hurricane and the importance of donations: ""I want to mention that our hearts and prayers are with all the people in the storm's path,"" said Romney.",left,2012
"The use of the campaign bus and officers for his relief efforts underscored, however, the difficulty faced by a challenger running against an incumbent president. Something else that highlighted the difference: Obama was on the phone with both Democratic and Republican governors of affected states; Romney discussions with governors was limited to Republicans like New Jersey's Chris Christie and Virginia's Bob McDonnell. Though Obama might not be out on the campaign trail Monday, his campaign wasn't leaving the field of political battle unoccupied.",left,2012
"So the president may not lose too much energy from his inability to be out on the campaign trail in coming days as he deals with the storm's aftermath. While the campaigns rejiggered their schedules, the storm's impact on the general election was foremost in many minds, as the question by the reporter at Obama's briefing illustrated. The answer to how much the storm would affect voters was unknowable Monday and likely to remain that way until the extent of the damage along the East Coast becomes clear.",left,2012
"President Obama and his Republican challenger, former Massachusetts Gov. Mitt Romney, engaged Thursday night in a sometimes spirited, but always cordial, debate that got very technical at times. It was the ""corporate executive"" (Romney) vs.",left,2012
"Romney Says Federal Government Has Role To Play In Education; Obama Says ""Budgets Matter""; Romney Raps Obama's Priorities: The Republican nominee says he agrees with some of the things the Obama administration has been doing on education. Obama responds that Romney's tax cuts for ""folks like me and him"" would force a 20 percent cut in federal education spending. To which Romney says he would not cut education funding and criticizes the Obama administration for putting ""$90 billion into green jobs.",left,2012
"To which Romney says he would not cut education funding and criticizes the Obama administration for putting ""$90 billion into green jobs. That would have hired 2 million teachers."" Update at 10:15 p.m.",left,2012
"Romney Cites Reagan As A Model For How To Govern: Obama says Romney isn't giving Americans enough details about the policies he would pursue. Romney responds that ""my experience as a governor is that if I come in and lay down a piece of legislation and say 'it's my way or the highway,' "" not much gets done.",left,2012
"Romney responds that ""my experience as a governor is that if I come in and lay down a piece of legislation and say 'it's my way or the highway,' "" not much gets done. He would emulate Ronald Reagan, who ""laid out his principles"" and then worked with Congress.",left,2012
"Romney Points To Broken Pledges; Obama Talks Of Being Balanced: Romney takes the president to task for promising to cut the budget deficit in half, but instead being in the Oval Office as annual deficits grew to more than $1 trillion. Obama, meanwhile, faults Romney for saying during the GOP primaries that he wouldn't accept $1 in higher taxes in exchange for $10 worth of spending cuts. There has to be a balance between raising revenue and cutting spending, the president says.",left,2012
"There has to be a balance between raising revenue and cutting spending, the president says. Romney responds that ""you'll never balance the budget by raising taxes."" The way to do it, he says, is to reduce tax rates so that job growth resumes and more people are paying taxes. After the president says that some corporations can get tax deductions for moving jobs overseas, Romney — citing his business experience — says, ""I have no idea what you're talking about.",left,2012
"Romney says, again, that ""I'm not in favor of a $5 trillion tax cut. ...",left,2012
"""Virtually everything he just said about my tax plan is inaccurate,"" Romney responds. ""I will not reduce the taxes paid by high-income Americans,"" Romney adds, after joking that as the father of five boys he's used to having someone say something many times even if it's just not true in the hope that it will be believed. ""For 18 months he's been running on this tax plan and now, five weeks before the election he's saying his big, bold idea is 'nevermind,' "" Obama says.",left,2012
"It's impossible, he says, to enact Romney's plans without either increasing the deficit or raising taxes on the middle class. Watch for this discussion to be among the several that fact checkers pay close attention to.",left,2012
"OnAll Things Consideredtoday, NPR's Mara Liasson said the conventional wisdom holds that Romney ""has the bigger task."" He needs, she said, to ""criticize the president without looking too harsh or negative."" And Romney must ""show how his economic policies can make people's lives better in the future."" One advantage Romney has, Mara said, is that he comes in ""as an underdog."" So the expectations are lower for the Republican. President Obama, she said, must ""avoid a mistake ... [and] not come off as smug or arrogant or thin-skinned."" As for how important the debates may be, Mara said it's ""hard to find an example since the Kennedy-Nixon debates"" in 1960 when they appeared to significantly affect the outcome of an election.",left,2012
"The moderator will use the balance of the time in the segment for a discussion of the topic."" A coin toss has determined that President Obama will get the first question. Romney will get the last word before the debate ends. Domestic policy is the overall topic tonight.Lehrer has announcedthat he plans to focus on the economy in the first three segments.",left,2012
"President Obama has joked that he should appoint former President Bill Clinton to a new post: ""Secretary of Explaining Stuff."" That's basically the role Clinton played at the Democratic National Convention in telling Americans why — in his view — they should give Obama another four years in office.",left,2012
He's in Orlando today after stumping for Obama in Miami on Tuesday.,left,2012
"11 attacks should remind Americans that part of being a good citizen means exercising the right to vote. It's a big issue for Democrats this year, who are facing diminished enthusiasm around Obama compared with four years ago. There also are new voter ID laws and other laws affecting voters in several states, Florida among them, which Democrats have largely opposed.",left,2012
"During the rally at Florida International University, Obama workers combed through the crowd, working to register voters and sign up volunteers to help with canvassing and phone banks. Saturday in St.",left,2012
"Saturday in St. Petersburg, Fla.,Obama explained the new Clinton nickname: ""After he spoke, somebody sent out a tweet that said, 'You should appoint him Secretary of Explaining Stuff,' "" said Obama. ""I like that!'"" Sponsor Message Become an NPR sponsor",left,2012
"But for the most part, Blinder says, the president's policies — including the stimulus — did make the nation's economic situation better. ""I certainly wouldn't giveallthe credit to the Obama administration,"" he says. ""But they certainly deserve a significant amount of credit."" With just seven months until the election, the question for the president is less whether his policies helped the economy, but whethervotersbelieve they did — and whether the economy improves enough to keep unemployment falling right through the November election.",left,2012
"(Revised and updated @ 5:55 pm ET) In an attack likely to conjure up for many President Reagan's successful use of Cadillac-driving welfare queens as an issue in presidential politics, Mitt Romney's campaign accused President Obama of using his power to weaken work requirements for welfare recipients. No sooner did the Romney campaign unleash its attack than the Obama campaign counterattacked, accusing Romney's operation of willfully distorting the truth.",left,2012
"No sooner did the Romney campaign unleash its attack than the Obama campaign counterattacked, accusing Romney's operation of willfully distorting the truth. While it gets somewhat complicated, here's an attempt to explain what all the fuss is about.",left,2012
"While it gets somewhat complicated, here's an attempt to explain what all the fuss is about. Romney's latest attack springboards off aJuly 12 Health and Human Services Department memo. The memo informed states that, under certain circumstances, the Obama administration would waive certain work requirements of the welfare overhaul law if states could show that the added flexibility would allow them to move welfare recipients to work more effectively.",left,2012
"Republican governors —including Romney, when he was governor of Massachusetts — have long sought such flexibility, but to no avail. They say the flexibility would give states latitude to try new approaches.",left,2012
"They say the flexibility would give states latitude to try new approaches. When the Obama administration announced its willingness to issue waivers,criticism from Republicansquickly followed. Writing for the liberal publicationThe Nation, Greg Kaufmann providesbackgroundon how the flexibility is supposed to work.",left,2012
"Writing for the liberal publicationThe Nation, Greg Kaufmann providesbackgroundon how the flexibility is supposed to work. Afact sheetfrom the conservative Heritage Foundation titled ""Gutting Welfare Reform: Ending Welfare as We Know It"" provides Republican objections to Obama's action. Those objections are embedded ina new Romney campaign TV ad.",left,2012
"Afact sheetfrom the conservative Heritage Foundation titled ""Gutting Welfare Reform: Ending Welfare as We Know It"" provides Republican objections to Obama's action. Those objections are embedded ina new Romney campaign TV ad. In a conference call with reporters Tuesday, Ed Gillespie, a GOP big gun and top adviser to the former governor's campaign, promised the ad would be in such heavy rotation that it should be hard for voters to miss.",left,2012
"And welfare-to-work goes back to being just plain old welfare. Mitt Romney will restore the work requirement because it works."" The ad seems meant partly to drive home the message for voters that Obama is no Clinton — in anticipation of the higher profile the former president will assume in Obama's re-election campaign in coming weeks. Clinton will be a headliner at the Democratic National Convention in Charlotte, N.C., for instance.",left,2012
"But Obama's and Romney's campaigns disagree on whether the governors were actually seeking flexibility on the work requirement. The Obama campaign also directed reporters' attention to aBuzzFeed itemby Andrew Kaczynski, who found circa-1997 comments from two Illinois Republicans praising Obama, then a state senator, for working across partly lines to help fashion welfare-to-work legislation in the Land of Lincoln. Meanwhile, the new Romney attack is clearly meant to tap into public resentment regarding welfare recipients getting something for nothing.",left,2012
"A recentRasmussen Reports surveyfound that 83 percent of respondents supported the notion that adults able to work who are receiving welfare be required to get a job. -- Updated below @ 5:45 pm ET -- In a conference call to further respond to the Romney campaign's charges, the Obama campaign had John Podesta, Clinton's White House chief of staff, join Obama deputy campaign manager Stephanie Cutter and James Kvaal, the campaign's policy director. Podesta called the Romney ad ""completely false"", and he and Cutter explained that to obtain a waiver, a state would within a year need to increase by 20 percent their placements of recipients into work.",left,2012
"-- Updated below @ 5:45 pm ET -- In a conference call to further respond to the Romney campaign's charges, the Obama campaign had John Podesta, Clinton's White House chief of staff, join Obama deputy campaign manager Stephanie Cutter and James Kvaal, the campaign's policy director. Podesta called the Romney ad ""completely false"", and he and Cutter explained that to obtain a waiver, a state would within a year need to increase by 20 percent their placements of recipients into work. They stressed that the request Romney and other Republican governors signed in 2005 called for a much more expansive waiver than anything the Obama administration would allow, including lifting the federal law's time limits on how long welfare recipients could receive benefits.",left,2012
"He believes that one of the key accomplishments of bipartisan welfare reform legislation was to reinforce the dignity that comes with work. The facts are clear – with the stroke of a pen, President Obama gutted the work requirement in welfare reform and, along with it, decades of progress on this critical issue."" Sponsor Message Become an NPR sponsor",left,2012
"Steve Schmidt, McCain strategist in 2008 Romney, known as a superdisciplined candidate, has made an awful lot of unforced errors — from this week's comment that he's not concerned about the very poor, to his awkward handling of his Swiss bank accounts, beachfront home and blind trusts. Too Much Negativity?",left,2012
"So there's something wrong there."" Preparing For The Fall For all of Romney's weaknesses, he also has formidable advantages. The Republican Party, the Romney campaign and its superPAC allies appear poised to raise more money than the president and his supporters. The political landscape this year favors a challenger: Obama is a vulnerable incumbent with approval ratings of less than 50 percent.",left,2012
"Barack Obama drew enthusiastic crowds at a rally in Columbus, Ohio, just days before the 2008 election. Now, after a few rocky moments with the coalition that helped send him to the White House, and with a re-election battle looming, Obama is trying to re-energize his supporters.Joe Raedle/Getty Imageshide caption President Obama speaks this weekend to the nation's largest gay rights group.",left,2012
"Now, after a few rocky moments with the coalition that helped send him to the White House, and with a re-election battle looming, Obama is trying to re-energize his supporters.Joe Raedle/Getty Imageshide caption President Obama speaks this weekend to the nation's largest gay rights group. Last week, he addressed a dinner hosted by the Congressional Black Caucus, and in recent days, he's also been reaching out to Latino voters.",left,2012
"To gay rights activists, for example, Obama made it clear that the battle over the military's ""don't ask, don't tell"" policy had to be waged in the Senate, where his own power of persuasion was limited. ""It's a false notion that the president on any issue can simply wave a magic wand and deliver the votes in Congress,"" says Human Rights Campaign President Joe Solmonese.",left,2012
"""It was going to take something else or somebody else — either the military leadership or a ground campaign."" 'We've Got Work To Do' Obama delivered a similar message this week to Latino supporters, many of whom are frustrated by the lack of movement on immigration reform. He challenged Latinos to get more politically active and focus more attention on Congress.",left,2012
"He challenged Latinos to get more politically active and focus more attention on Congress. In May 2009, gay rights supporters demonstrated outside the Beverly Hills hotel where Obama attended a fundraiser to express disappointment over the lack of progress on gay rights. Since then, the military's ""don't ask, don't tell"" policy has been repealed, and the administration dropped legal support for the Defense of Marriage Act.Damian Dovarganes/APhide caption In May 2009, gay rights supporters demonstrated outside the Beverly Hills hotel where Obama attended a fundraiser to express disappointment over the lack of progress on gay rights.",left,2012
"In May 2009, gay rights supporters demonstrated outside the Beverly Hills hotel where Obama attended a fundraiser to express disappointment over the lack of progress on gay rights. Since then, the military's ""don't ask, don't tell"" policy has been repealed, and the administration dropped legal support for the Defense of Marriage Act.Damian Dovarganes/APhide caption In May 2009, gay rights supporters demonstrated outside the Beverly Hills hotel where Obama attended a fundraiser to express disappointment over the lack of progress on gay rights. Since then, the military's ""don't ask, don't tell"" policy has been repealed, and the administration dropped legal support for the Defense of Marriage Act.",left,2012
"Obama made waves at aCongressional Black Caucus dinnerlast week, when he told participants: ""Take off your bedroom slippers.",left,2012
"Put on your marching shoes."" White House spokesman Jay Carney says Obama has used similarly tough language with other audiences. ""Shake it off,"" Obama said. ""Stop complaining, stop grumbling.",left,2012
"If we don't re-elect this president, all of the progress we've made in the last couple of years is going to come to a screaming halt. Joe Solmonese, president of the Human Rights Campaign In his campaign for re-election, Obama will have to adopt a different tone. ""He's going to have to dial down some of the rhetoric about a social movement and really be clear about the fact that he can accomplish some things and not others, and should be rewarded for limited but real achievements rather than for promising transformation,"" Sabl says.",left,2012
"For gay rights activists, those achievements include the repeal of ""don't ask, don't tell"" and the administration's decision to drop legal support for the federal government's Defense of Marriage Act. Solmonese of the Human Rights Campaign says that while many gay rights activists are disappointed that the president has not endorsed same-sex marriage, he expects them to strongly support Obama in 2012. ""If we don't re-elect this president, all of the progress we've made in the last couple of years is going to come to a screaming halt,"" he says.",left,2012
"Obama made that case himself last week at a California fundraiser. ""Don't compare me to the almighty,"" he said.",left,2012
"""But I think at the end of the day the question is, 'Will a serious approach to reforming Medicare — and thus dealing with our long-term debt problem — be a winning issue in the fall, or won't it be?' I genuinely fear for the country if it's not. But it is an open question."" So, there is some risk for Romney. President Obama is trying to make it as big a risk as possible.",left,2012
"3 in Denver.But asThe New York Timeswrites,last night on CBS News'60 Minutesthere was something of a ""shadow debate that offered a likely preview of the tone and substance"" of what will happen on stage next week. TheTimesnotes that Republican nominee Mitt Romney, ""criticized President Obama ... for refusing to meet with Benjamin Netanyahu, the Israeli prime minister, during this week's United Nations General Assembly meeting, saying it sends a message that the administration is distancing itself from an important Middle East ally."" Obama, meanwhile, ""said he spoke frequently with Mr.",left,2012
"TheTimesnotes that Republican nominee Mitt Romney, ""criticized President Obama ... for refusing to meet with Benjamin Netanyahu, the Israeli prime minister, during this week's United Nations General Assembly meeting, saying it sends a message that the administration is distancing itself from an important Middle East ally."" Obama, meanwhile, ""said he spoke frequently with Mr. Netanyahu ...",left,2012
"Romney, who has accused Mr.",left,2012
"Obama of not standing up forcefully enough to Syria and Iran, to be more specific about his foreign policy plans. 'So if Governor Romney is suggesting that we should start another war,' Mr. Obama said, 'he should say so.' "" OnMorning Edition, NPR's David Schaper reported that during the interviews, Romney also said ""I'm going to win this thing,"" and that when it comes to the details of what loopholes, deductions and exemptions he would eliminate to help pay for his plan to lower taxes, ""that's something Congress and I will have to work out together."" Pressed on why the nation's unemployment rate has remained above 8 percent throughout his time in office, Obama repeated something he's said many times on the campaign trail â€” that ""the hole was so deep when we got in [office] that we lost 9 million jobs.",left,2012
"Also onstage tonight were 2008 Republican presidential nominee John McCain, former Secretary of State Condoleezza Rice and several of the politicians who were said to have been on Romney's ""short list"" of vice presidential possibilities. Scroll down and ""read up"" if you want to see how things went.",left,2012
"ET. Another Zinger: ""College graduates should not have to live out their 20s in their childhood bedrooms, staring up at fading Obama posters and wondering when they can move out and get going with life!"" Ryan says, setting off another ovation. Update at 10:52 p.m.",left,2012
What did the taxpayers get out of the Obama stimulus? More debt.,left,2012
"And that's why we must stand up and make Mitt Romney the next president of the United States."" Update at 10:19 p.m. ET.",left,2012
"ET. An Indirect Reference To Romney's Religion: Without using the word ""Mormon,"" former Arkansas Gov. Mike Huckabee says, ""I care far less as to where Mitt Romney takes his family to church than I do about where he takes this country."" It's the first such reference from the podium we've heard this week.",left,2012
"ET. Huckabee, Another Former Rival, Makes Romney's Case: Why do former opponents unite? Former Arkansas Gov.",left,2012
"Tim Pawlenty gave Romney his strong support. Long gone are the days in the primary campaign when he tied Romney's health care initiative in Massachusetts to President Obama's —famously calling it ""Obamneycare."" Update at 9:35 p.m.",left,2012
"Pawlenty Calls Obama ""The Tattoo President"": ""Good evening everyone, and welcome to Barack Obama's retirement party!"" says former Minnesota Gov. Tim Pawlenty, the second of those said to have been on Romney's vice presidential ""short list"" to address the convention tonight. Moments later, he delivers more of the sort of lines that vice presidential nominees are expected to deliver: ""Actually, Barack Obama is the first president to create more excuses than jobs!",left,2012
"""Barack Obama's failed us. But look, it's understandable.",left,2012
"But of Romney, McCain says several times, ""I trust him."" Update at 7:50 p.m. ET.",left,2012
"ET. From Rand Paul, The Reason He's Behind Mitt Romney: The senator supported his father's bid for the presidential nomination. After his dad left the race, he endorsed Mitt Romney.",left,2012
"From Rand Paul, The Reason He's Behind Mitt Romney: The senator supported his father's bid for the presidential nomination. After his dad left the race, he endorsed Mitt Romney. Tonight, he says that ""to lead us forward, away from the looming debt crisis, it will take someone who believes in America's greatness, who believes in and can articulate the American dream, someone who has created jobs, someone who understands and appreciates what makes America great, someone who will lead our party and our nation forward.",left,2012
"ET. Another Dig About Golf: President Obama has ""been working to earn a spot on the PGA Tour,"" Sen. Mitch McConnell of Kentucky tells delegates.",left,2012
"By Liz Halloran First lady Michelle Obama speaks Tuesday at the Democratic National Convention in Charlotte, N.C.Justin Sullivan/Getty Imageshide caption First lady Michelle Obama speaks Tuesday at the Democratic National Convention in Charlotte, N.C.",left,2012
"There were a lot of preliminaries, but it was Michelle Obama's show Tuesday night at the Democratic National Convention, and she used it masterfully — carrying a rapt crowd along with a narrative of family, hard work, and truth-telling. Largely wrung of politics, the first lady's speech plotted parallels in her life and that of her husband, President Obama.",left,2012
"Largely wrung of politics, the first lady's speech plotted parallels in her life and that of her husband, President Obama. She pointedly tracked their humble beginnings and strivings in an unspoken but clear contrast to the privileged upbringing of GOP presidential nominee Mitt Romney.",left,2012
"She pointedly tracked their humble beginnings and strivings in an unspoken but clear contrast to the privileged upbringing of GOP presidential nominee Mitt Romney. And, in a calculated aside, designed surely to address Republican criticisms that her husband does not celebrate success, she said this of his, and her, families: ""They didn't begrudge anyone else's success or care that others had much more than they did.",left,2012
"The polished and popular Obama — her national approval rating is above 65 percent — has become her husband's best campaign surrogate, humanizing him, as Ann Romney did for her husband last week, with stories of their daughters, and their broke early dating and marriage years.",left,2012
"Though she didn't directly address her husband's opponent, or the bitter battle Romney and her husband are waging, Obama took direct aim at what some Democrats claim were lies embedded in messages that emanated from the Republican National Convention last week.",left,2012
"And of considering her most important title ""mom in chief."" ""For Barack, success isn't about how much money you make, it's about the difference you make in people's lives,"" she said. That was all part of Obama's imperative Tuesday. She appeared twice to tear up, talking about family and of going forward.",left,2012
"Cheryl Corley First lady Michelle Obama sits with guests as they eat lunch during a kids' state dinner at the White House on Monday.Saul Loeb/AFP/Getty Imageshide caption First lady Michelle Obama sits with guests as they eat lunch during a kids' state dinner at the White House on Monday. This week, first lady Michelle Obama was doing something she loves to do, talking about nutrition with kids. She hosted the first state dinner for children, welcoming 54 of them and their parents to the White House.",left,2012
"""This is the hottest ticket at the White House, right here, because of all of you,"" Obama said to the children, who ranged in age from 8 to 12.",left,2012
"Healthy and tasty at the same time."" While the kids started eating their ""Yummy Cabbage Sloppy Joes"" and ""Quinoa, Black Bean and Corn Salad,"" the first lady introduced a surprise guest. ""It looks spectacular,"" President Obama told the kids. ""Hello, everybody."" The president said he heard there was a state dinner going on.",left,2012
"Obama often says that she and her husband, whom she actually met when she mentored him at a law firm, are partners and best friends who accessorize each other in many ways. Before he left the room, they exchanged a quick hug and kiss.",left,2012
Barack Obama wrote several years ago that he trusted his wife completely.,left,2012
"Barack Obama's primary night rally in Nashua, N.H.Stephan Savoia/APhide caption The Obamas on Jan. 8, 2008, at then-Sen.",left,2012
"8, 2008, at then-Sen. Barack Obama's primary night rally in Nashua, N.H. ""I am happily surprised at how I think this experience has strengthened rather than diminished our marriage,"" he said of being president.",left,2012
"""I am happily surprised at how I think this experience has strengthened rather than diminished our marriage,"" he said of being president. ""I rely on her even more now than I did back then."" Carl Sferrazza Anthony, a historian for the National First Ladies' Library, says Michelle Obama, like many first ladies, helped ground her husband. In her case, she helped her Hawaiian-born husband feel welcome in her hometown of Chicago.",left,2012
"""It was really Michelle Obama's family and friends and neighbors and really a network, a support network, that helped root and plant Barack Obama and begin his political career,"" says Anthony. Jacky Grimshaw, a Chicago public policy expert, used to live next door to the Obamas on a quiet, tree-lined street of mansions.",left,2012
"Grimshaw and other board members hired Michelle Obama as the first executive director of Public Allies, a leadership training group for young adults.",left,2012
"The facility, which helps young people graduate from high school and go on to college, is located not far from where a young Michelle Obama lived.",left,2012
"Cutter, now deputy campaign manager for President Obama's re-election bid, says many people can relate to the first lady, because her life story is a familiar one for many Americans. ""Her parents worked hard to ensure that [she and her brother] got opportunities that they didn't have,"" says Cutter.",left,2012
"Obama presses her husband's causes and accomplishments. ""For the past 27 straight months, we have actually been gaining private sector jobs,"" Obama told a Colorado high school audience in June.",left,2012
"Obama rarely makes mention of her status in American history as the first African-American to become first lady, but during an address at a conference of the African Methodist Episcopal Church, she spoke about the gains of black Americans. ""Today while there are no more 'whites only' signs keeping us out, no one barring our children from the schoolhouse door, we know our journey is far from finished,"" she said.",left,2012
"I mean, the dollar's weak because the economy's weak,"" Talent says. Over these five days, Romney will visit six swing states that went for Obama four years ago. But he'll focus on the small towns in those states that went Republican last time, in hopes of tipping the whole state into the red column this time.",left,2012
"But he'll focus on the small towns in those states that went Republican last time, in hopes of tipping the whole state into the red column this time. Talent says during this bus tour Romney will lay out his ideas to help rural America — more oil and natural gas drilling, lower taxes and deficit reduction. ""Folks in rural America understand you can't borrow your way to prosperity, and they know that for themselves, and they know it for the federal government as well,"" says Talent.",left,2012
"So even with a recent Gallup poll indicating Romney is up by 7 points, the people putting down real money are reminding us that it's a bit more complicated, with swing states and the Electoral College all figuring in. And, at least for the moment, those investors are saying they still expect Obama to win. Sponsor Message Become an NPR sponsor",left,2012
By Mark Stencel Were last night's convention references to Barack Obama's mother and her struggles with an insurance company before her death a powerful argument for health care reform?,left,2012
The story came up twice — in Vice President Joe Biden's speech and in a seven-minute video preceding President Obama's address.,left,2012
"President Obama: ""When my mom got cancer, she wasn't a wealthy woman and it pretty much drained all of her resources."" Michelle Obama: ""Watching your mother die of something that could have been prevented — that's a tough thing to deal with."" WHAT WE KNOW The issue for Dunham wasn't actually her health coverage; she had that.",left,2012
"It was a rejected claim on her disability insurance. A 2011 biography of Obama's mother byNew York Timesjournalist Janny Scott found that Dunham's health insurance plan ""covered most of the costs of her medical treatment"" for uterine and ovarian cancer. InA Singular Woman: The Untold Story of Barack Obama's Mother, Scott wrote that Dunham pursued a disability claim for help covering ""several hundred dollars a month"" in deductibles and other uncovered medical expenses.",left,2012
"In their convention remarks, the Obamas and Biden were careful to avoid saying Dunham's insurance company denied her coverage or treatment. However, Obama has not always been so careful about that point. As Scott wrote in her biography: ""Years later, during the presidential campaign and even after his election, Obama would allude to his mother's experience, albeit in abbreviated form, when making the case for health care reform.",left,2012
"As Scott wrote in her biography: ""Years later, during the presidential campaign and even after his election, Obama would allude to his mother's experience, albeit in abbreviated form, when making the case for health care reform. Though he often suggested that she was denied health coverage because of a pre-existing condition, it appears from her correspondence that she was only denied disability coverage."" One example was Obama's reference to his mother's illness in hisOct.",left,2012
"Though he often suggested that she was denied health coverage because of a pre-existing condition, it appears from her correspondence that she was only denied disability coverage."" One example was Obama's reference to his mother's illness in hisOct. 7, 2008, debateappearance with Republican rival John McCain in Nashville, Tenn.: ""In a country as wealthy as ours, for us to have people who are going bankrupt because they can't pay their medical bills — for my mother to die of cancer at the age of 53 and have to spend the last months of her life in the hospital room arguing with insurance companies because they're saying that this may be a pre-existing condition and they don't have to pay her treatment, there's something fundamentally wrong about that."" AsPolitiFact noted, Obama often used similar language to describe his mother's situation during the long debate leading up to passage of the 2010 Affordable Care Act. PolitiFact singled out this August 2009 statement during a town hall meeting in Portsmouth, N.H., as an example: ""I will never forget my own mother, as she fought cancer in her final months, having to worry about whether her insurance would refuse to pay for her treatment.",left,2012
"Obama's mother, the site said, ""was fighting for insurance payments as she was dying, but for disability insurance, not health insurance, as her son said he remembered."" ANew York Timesstoryabout the biography last year also said Obama's statements ""left the clear impression that his mother's fight was over health benefits for medical expenses."" White House spokesman Nicholas Papas was unapologetic, standing by the past statements without challenging Scott's reporting: ""We have not reviewed the letters or other material on which the author bases her account,"" Papas told theTimes. ""The president has told this story based on his recollection of events that took place more than 15 years ago."" The spokesman added: ""As Ms.",left,2012
"But in the partisan corners of the Twittersphere, judgments about yesterday's remarks were as swift and polarized as ever. Obama's critics, such as radio host Dana Loesch (@DLoesch) and commentator/blogger Michelle Malkin (@michellemalkin), instantly blasted the Obamas and Biden for repeatinga ""lie""and a ""debunked storyof Obama's mother's insurance 'fight.' "" But in a nearly simultaneous tweet, another critic — Jonathan S. Tobin (@TobinCommentary), online editor and blogger forCommentarymagazine — noted thesubtle shiftin the wording: 10:20 p.m.",left,2012
"ET:""Quotes from Obama & Michelle in film allude to lie about mother's insurance without quite repeating it."" In today's political environment, that almost reads like praise. But not quite.",left,2012
By Frank James Secretary of State Hillary Clinton looks on as President Obama hugs a State Department employee Wednesday. Obama met with State Department workers after the killing of four Americans in Libya.Paul J. Richards/AFP/Getty Imageshide caption Secretary of State Hillary Clinton looks on as President Obama hugs a State Department employee Wednesday.,left,2012
Obama met with State Department workers after the killing of four Americans in Libya.Paul J. Richards/AFP/Getty Imageshide caption Secretary of State Hillary Clinton looks on as President Obama hugs a State Department employee Wednesday. Obama met with State Department workers after the killing of four Americans in Libya.,left,2012
Richards/AFP/Getty Imageshide caption Secretary of State Hillary Clinton looks on as President Obama hugs a State Department employee Wednesday. Obama met with State Department workers after the killing of four Americans in Libya. Updated and revised at 4:26 pm ET: The death of the U.S.,left,2012
"The president initially ignored Romney's critique during a White House Rose Garden statement. But later,in an interviewwith CBS News'60 Minutescorrespondent Steve Kroft, Obama said of the Republican nominee's criticism: OBAMA: ""There's a broader lesson to be learned here. Gov.",left,2012
"Asked by Kroft if Romney's comments were irresponsible, Obama added: ""I'll let the American people judge that."" The moment suggested that foreign policy could loom larger as an issue in a White House race that has largely been dominated by the domestic economy. Republican presidential nominee Mitt Romney speaks in Jacksonville, Fla., on Wednesday, where he addressed the killing of four Americans in Libya.Charles Dharapak/APhide caption Republican presidential nominee Mitt Romney speaks in Jacksonville, Fla., on Wednesday, where he addressed the killing of four Americans in Libya. Presidential politics intruded on the tragedy Tuesday evening before it became public knowledge that Ambassador Christopher Stevens and three other Americans were killed in Benghazi as a result of riots.",left,2012
"11 attacks, the Republican presidential nominee's campaign had a statement ready to go before midnight that criticized the Obama administration for the Cairo embassy's statement. It accused the administration of siding with the attackers.",left,2012
"Romney pressed ahead with his criticism of Obama when he appeared briefly before reporters Wednesday to make a statement and answer some questions. In response to a reporter's question, Romney said: ROMNEY:""The embassy in Cairo put out a statement after their grounds had been breached. Protesters were inside the grounds.",left,2012
"He offended the British with doubtful comments about the London Olympics, and his speech at the Republican National Convention was the first by a GOP nomnee since 1952 to not mention American troops engaged in conflict abroad. Speaking at the White House minutes after Romney spoke, Obama stuck to the presidential script, speaking of the sad loss of the diplomats, condemning the violence and underscoring support for the Libyan government: ""The United States condemns in the strongest terms this outrageous and shocking attack. We're working with the government of Libya to secure our diplomats.",left,2012
"The authoritative record of NPR’s programming is the audio record. AUDIE CORNISH, HOST:On the trail, Mitt Romney has a new rallying cry.MITT ROMNEY: Clear eyes, full heart, can't lose.CORNISH: But wait - we've heard those words before.(SOUNDBITE OF TV SERIES, ""FRIDAY NIGHT LIGHTS"")CORNISH: That's coach Eric Taylor and his football team, in the TV show ""Friday Night Lights.""ROBERT SIEGEL, HOST:Whenever the going got tough, the hero - played by Kyle Chandler - would rally his boys in the locker room with those words; a motto for the football field, and for life.(SOUNDBITE OF TV SERIES, ""FRIDAY NIGHT LIGHTS"")(CHEERS)CORNISH: The TV show, which ended last year, had a small but extremely passionate following, which includes Mitt and Ann Romney. In the past week, the Republican candidate has repeated that slogan - with his own twist.ROMNEY: This is something that we share, in this country - men and women of clear eyes and full hearts, and America can't lose.(CHEERS)DAVID AXELROD: It doesn't surprise me that he's drawing inspiration from fiction because almost everything he's doing, right now, is a fiction.SIEGEL: That's the response we got from David Axelrod, one of President Obama's top campaign advisers.",left,2012
