Fragment,Label,Year
"For every one person that still found it inconceivable to support Trump publicly, there were two more, myself included, who simply could no longer endure having their character and intelligence insulted strictly because they backed a set of political ideals that, at any other point in recent history, would’ve been considered center-left, moderate orbarelyright-leaning. With that sea change among the most crucial part of the voter base, inclusive of independents and many around the center of the political aisle, Trump won this election in a landslide.",right,2020
"With that sea change among the most crucial part of the voter base, inclusive of independents and many around the center of the political aisle, Trump won this election in a landslide. And Democrats, who had been told many times over that their political strategies were wearing thin, were forced to face undeniable, quantitative proof of just how much of the American public agreed with this assessment.",right,2020
"Along with Nevada, Georgia, Michigan, Pennsylvania, and Wisconsin, Arizona issued objections to the electoral votes won by President Joe Biden, ultimately to no avail. While states like Georgia and others who issued objections to the outcome of the 2020 election results took swift action to rectify issues with their electoral systems in the years that followed, Arizona's lack of similar efforts has left the state plagued with the same problems it faced in 2020.The Arizona Supreme Court's ruling that nearly 98,000 voters wrongly classified by a database ""error"" will be eligible to vote in elections despite their absence of proof of citizenshiphighlights the consequences of the state's failure to correct those systemic failures and the continued threat they pose to the integrity of the outcome of the 2024 Presidential Election.",right,2020
"Presently, former President Donald Trump is slightly favored to win Arizona. However,polls show he is the favorite by a slim margin hovering around 0.5%depending on which polls an average is taken of.",right,2020
"In 2020, President Joe Biden won the state by a mere 10,457 votes, constituting a margin of victory of just 0.30%.",right,2020
"In a post earlier this week (""Why They Forced Biden Off The Ticket""), we used the still fromThe Death Of Stalin(2017) above as a preview image, since some on X had noted the similarity with the Biden situation. In today's guest post, our friend Kevin Dolan argues that our current regime is unlike the Soviet one--it's much weaker, and can be beaten. Before we get to Kevin's post, a quick market note.",right,2020
"But the most powerful people in the world did everything they could (which is to say, everything they could get away with) to make sure Trump died on July 13th.",right,2020
"They would have succeeded — as Trump says, theyshouldhave succeeded — but for an act of Providence. They did everything they could for years to conceal Joe Biden’s mental deterioration, and then watched helplessly as his brain liquefied on live television four months before the election.",right,2020
"They would have succeeded — as Trump says, theyshouldhave succeeded — but for an act of Providence. They did everything they could for years to conceal Joe Biden’s mental deterioration, and then watched helplessly as his brain liquefied on live television four months before the election. They did everything they could for the last three weeks to hot-swap Biden foranyonebut Kamala Harris, but they couldn’t make it work.",right,2020
"They did everything they could for years to conceal Joe Biden’s mental deterioration, and then watched helplessly as his brain liquefied on live television four months before the election. They did everything they could for the last three weeks to hot-swap Biden foranyonebut Kamala Harris, but they couldn’t make it work. For exigent 2020 race-baiting reasons (and perhaps as an insurance policy, which the Biden family is now cashing in), they were stuck with a dramatically repellent and incompetent vice presidential candidate, who alone is legally entitled to the campaign funds and the party delegates.",right,2020
"For exigent 2020 race-baiting reasons (and perhaps as an insurance policy, which the Biden family is now cashing in), they were stuck with a dramatically repellent and incompetent vice presidential candidate, who alone is legally entitled to the campaign funds and the party delegates. Apparently this matters, because our enemies are making costly and complex maneuvers as if it matters.",right,2020
"Apparently this matters, because our enemies are making costly and complex maneuvers as if it matters. Many have compared the shenanigans of the last month withThe Death of Stalin, and the clandestine succession battles in (other) communist countries—but if this were the Soviet Union, or even modern Russia, they could have simply arrested Trump, or poisoned him, or shot him in the back, and figured out what to say about it later. They wouldn’t have sent Joe Biden to the debate in the first place.",right,2020
They wouldn’t have sent Joe Biden to the debate in the first place. They wouldn’t have spent a month scrambling for a procedurally justifiable way to ice out Kamala Harris — and they certainly wouldn’t havefailedto ice her out.,right,2020
"Interpreting this as a “palace coup” makes little sense, given that Joe Biden wasn’t governing anyway, Kamala Harris does not represent any insurgent political constituency (lol), and neither is obviously more likely to win the 2024 election.",right,2020
"Interpreting this as a “palace coup” makes little sense, given that Joe Biden wasn’t governing anyway, Kamala Harris does not represent any insurgent political constituency (lol), and neither is obviously more likely to win the 2024 election. Joe Biden and Kamala Harris have always seemed kind of dopey and venal, but not delusional — they have to know how their poll numbers look. I suspect that if it were possible to ignore the legal constraints of the primary process, eventheywould prefer another Democrat candidate.",right,2020
"To the extent that there was conflict within the party about this, it was most likely between those who wanted to keep checking the fridge to see if there’s an electable Democrat in there, and those who recognized that it is truly Joever — they’re going to have to run Kamala, and Trump is going to be the next President. If our enemies truly possess limitless power and limitless malice, why are they working so hard?",right,2020
"They appear to be genuinely concerned about both Biden and Harris’s electability, which means they do not fully control the electoral system or the courts. This is a real election — one that they demonstrably think is worth burning centuries of accumulated prestige and institutional credibility to “fortify”.",right,2020
"They will try to cheat, of course, but they don’t think they can cheat enough to win. Otherwise, they would just wheel Biden off to Delaware until November, declare him to be once again the most popular presidential candidate in American history, and simply dare you to challenge them. If they thought they could win with Kamala, they would have invoked the 25th Amendment long ago and installed her as President, so that she could prove her ability to handle the basics competently, and at least present herself as a “known quantity” to the public.",right,2020
"They aren’t doing that because they know that Kamala in front of a camera (let alone a foreign leader) is almost as dangerous as Joe Biden. Particularly if they don’t expect her to win re-election, exposing the voters to her as commander-in-chief would mean (more) senseless havoc down-ticket.",right,2020
"(And the shooter, of course, but dead men tell no tales.) In 2020, Joe Biden and Kamala Harris were genuinely the best candidates the regime had to offer.",right,2020
"Our enemies are threatened by Donald Trump, not because he was especially radical (or even effective) in his first term, but because he has become an alternative rally point for Real America.",right,2020
"Trump is on the side of funny people being allowed to be funny, and brilliant people being allowed to go to Mars.",right,2020
But the revolts that actually work have always been elite revolts — and that will be the difference between Trump’s first term and his second.,right,2020
"Submitted byQTR's Fringe Finance This past week I published my latest market review, where I talked about the names I was watching for 2024 as well as some sectors and stocks I’m keeping an eye on heading into 2025:  I also published about a potential economic time bomb that the Biden administration could be handing the Trump administration:  🔥80% OFF:I am never going to offer a larger discount than this and the discount and price stays applied for as long as you wish to remain a subscriber (your price never goes up if you renew):Get 80% off forever Additionally this past week I published an article on bitcoin and the U.S.",right,2020
"Earlier this month I also shared my thoughts about President Trump’s re-election, as well as shared why I voted for him:  And also shared the favorite “Trump Trades” of my friend Chris DeMuth, Jr.:   Here’s what else is new on the blog: Biden’s Economic Time Bomb: A Warning to Trump Bitcoin’s Next 10 Years & Victor Mentality Gold Is Back—And So Is Judy Shelton Trading The Shit Show: November 2024 Market Review Interview: QTR's Take On The Election Results, Macroeconomics & More Volatility ""Can Be Beneficial"": Trading The Election Results The CDC Planned Quarantine Camps Nationwide The Dam Has Burst, The Floodgates Of Liberty Just Opened Why I'm Voting Trump Flip The Fucking Table Over And Scream They Are Scrubbing the Internet Right Now My Favorite Trump Trades: Chris DeMuth Mainstream Media Destroys Its Remaining Credibility...All To Defend An Un-Elected Candidate Minsky Meltdowns and Modern Monetary Theory Watching One Semi Stock Closely This Week No Central Bank Wants to Stop Price Inflation The Neo-Liberal Consensus Is Coming Apart Trading The Shit Show: October 2024 Market Update ""This Is What We Have Been Waiting For"": Gold And Silver Break Out U.S. Economy Going To Face ""A Very Painful Adjustment"" Peter Schiff: Trump Trade Revitalizes Market The Federal Reserve and the Regime Are One and the Same All Hat And No Cattle The Big Con: No Matter the Form, Easy Money Is Still a Fraud Joe Rogan Has 25 Days To Interview Donald Trump The Man Who Shouts Fire in a Crowded Theater In The Likely Event I'm Wrong About Everything The Reprehensible Audacity Of FEMA Being Broke I Don't Think So, Tim  QTR’s Disclaimer:Please read my full legal disclaimeron my About page here.This post represents my opinions only.In addition, please understand I am an idiot and often get things wrong and lose money.",right,2020
"Economy Going To Face ""A Very Painful Adjustment"" Peter Schiff: Trump Trade Revitalizes Market The Federal Reserve and the Regime Are One and the Same All Hat And No Cattle The Big Con: No Matter the Form, Easy Money Is Still a Fraud Joe Rogan Has 25 Days To Interview Donald Trump The Man Who Shouts Fire in a Crowded Theater In The Likely Event I'm Wrong About Everything The Reprehensible Audacity Of FEMA Being Broke I Don't Think So, Tim  QTR’s Disclaimer:Please read my full legal disclaimeron my About page here.This post represents my opinions only.In addition, please understand I am an idiot and often get things wrong and lose money. I may own or transact in any names mentioned in this piece at any time without warning.",right,2020
"RFK's unfettered opposition to the medical technocracy behind the COVID-19 plandemic and the consequent large-scale human experiment that was the development and distribution of Pfizer and Moderna's mRNA vaccines stands as the only thing somewhat distinguishing him from his opponents in the 2024 election.While Biden and Trump have taken to the campaign trail boasting about how their support for those vaccines helped each of them beat the pandemic, RFK is singing a completely different tune by warning voters of the forthcoming WHO pandemic treaty.If passed, the treaty would put Americans under the yoke of medical tyranny in a manner much more oppressive than in 2020.",right,2020
"This is why we need to stop President Biden from…pic.twitter.com/EnrFcKkW1v Given the absurdity of the dystopian nightmare that the treaty is, it's been thrust into the realm of disbelief.So much so that Reuters itself even had to fact-check the claims circulating that the WHO abandoned its efforts to pass the treaty which is ironic considering its won fact-checkers stated that the WHO was planning no such treaty less than 2 years ago.The idea that a treaty like that being pursued by the WHO which supersedes national sovereignty in determining a pandemic response effort sounds like something liberal NPCs would label as a conspiratorial fever dream that would wake Alex Jones up in a cold sweat in the middle of the night. However, like much of what Jones had forewarned of going into and in the early days of 2020, the globalist takeover that the WHO pandemic treaty represents is very real.",right,2020
"Much like many of the Biden administration's other policies, its adoption would put non-citizens ahead of Americans. Given the US' membership to the WHO, the implementation of the treaty would not even require the Biden administration to involve congress to make the country subservient to its parameters.",right,2020
"Given the US' membership to the WHO, the implementation of the treaty would not even require the Biden administration to involve congress to make the country subservient to its parameters. The latest attempt to pass the WHO pandemic treaty coinciding with the 2024 Presidential Election adds an increased sense of urgency given that the re-election of Donald Trump poses the risk that the US would not be signatory to future attempts to ratify it.",right,2020
"Given the US' membership to the WHO, the implementation of the treaty would not even require the Biden administration to involve congress to make the country subservient to its parameters. The latest attempt to pass the WHO pandemic treaty coinciding with the 2024 Presidential Election adds an increased sense of urgency given that the re-election of Donald Trump poses the risk that the US would not be signatory to future attempts to ratify it. While former president Donald J.",right,2020
"Trump had been vehement in his opposition to the WHO's authority over US public health responsiveness, going as far to call to defund it and have the USA withdraw from the UN's global health body,any opposition to the forthcoming pandemic treaty will carry little weight as its ratification is set to come during the time President Biden is still in office.Support for the treaty is one of a litany of issues Biden is diametrically opposed to both Trump and RFK on. Yet despite the fact that signing the treaty would damage the existing US healthcare infrastructure, the fear-mongering of another pandemic is enough for Biden to reawaken the mass formation psychosis from 2020 onward that led to millions of Americans being willing to sacrifice their personal autonomy for a false sense of security.",right,2020
"Trump had been vehement in his opposition to the WHO's authority over US public health responsiveness, going as far to call to defund it and have the USA withdraw from the UN's global health body,any opposition to the forthcoming pandemic treaty will carry little weight as its ratification is set to come during the time President Biden is still in office.Support for the treaty is one of a litany of issues Biden is diametrically opposed to both Trump and RFK on. Yet despite the fact that signing the treaty would damage the existing US healthcare infrastructure, the fear-mongering of another pandemic is enough for Biden to reawaken the mass formation psychosis from 2020 onward that led to millions of Americans being willing to sacrifice their personal autonomy for a false sense of security. The WHO treaty sacrifices that national autonomy in turn.",right,2020
"There's a common fear on the right that despite Trump's current lead in the polls, the Democrats are going to find a way to pull the rug out from under him in November.",right,2020
"There is simply no political development, no revelation, no economic catastrophe that gets us from our present comfortable state to a shooting war in the next eight months. People often suggest that “the CIA” will simply “do a color revolution” on Trump. But the playbook for a color revolution involves accusing the existing regime of rigging the election and stoking popular anger against government abuses and corruption.",right,2020
"But Trump isn’t in control of the government, and never was — and the actual government has spent the last 4 years banging the drum that American elections are unriggable. “People like that re-form… say, maybe we should get us some” There can be no situation in which Trump assumes control of the government under questionable circumstances, because unlike Yanukovich or Shevardnadze, he has no access to the practical levers of power that would permit him to do that.",right,2020
"“People like that re-form… say, maybe we should get us some” There can be no situation in which Trump assumes control of the government under questionable circumstances, because unlike Yanukovich or Shevardnadze, he has no access to the practical levers of power that would permit him to do that. He will either win unambiguously, or not at all.",right,2020
"Biden was a weak candidate in 2020, but it was easy to connect the chaos of the Floyd riots and COVID to Trump’s chaotic and disruptive personal style in ordinary voters’ minds. By comparison, Biden looked like “a return to normalcy”, which appealed even to many conservatives.",right,2020
"Biden was a weak candidate in 2020, but it was easy to connect the chaos of the Floyd riots and COVID to Trump’s chaotic and disruptive personal style in ordinary voters’ minds. By comparison, Biden looked like “a return to normalcy”, which appealed even to many conservatives. But that promise evaporated — we got a disastrous retreat from Afghanistan, new wars in Gaza and Ukraine, a blockade in the Red Sea, and double-digit inflation.",right,2020
"The election was “stolen” in the following ways: Changing rules governing mail-in ballots and expansion of deadlines made fraud harder to prove Democrat campaign workers went through nursing homes and housing projects gathering ballots and illegally filling them out for Biden News outlets and social media companies colluded with US intelligence services to suppressdamaging stories about the Bidensand fabricateaccusations against Trump Many of you point to the brazenness of the intervention in 2020, and the stupidity of the justifications for it, as evidence of a kind of supreme Nietzschean self-confidence among our enemies. I see the opposite:  If they could just add a zero to Biden’s vote count on the Dominion machine, all this scrambling and wriggling and lying would be unnecessary.",right,2020
"I see the opposite:  If they could just add a zero to Biden’s vote count on the Dominion machine, all this scrambling and wriggling and lying would be unnecessary. They are showing you that their power has limits.",right,2020
"In the wake ofElonandJamie Dimon’s public “coming out”in favor of Trump, it has become normal for famous faces in tech and finance to say on mainstream news thatmaybe Trump isn’t so badand it would probably be OK to let him be president.",right,2020
"So they probably can’t beat Trump, andit doesn’t seem like they have the juice to try that hard.",right,2020
"Let Trump back in, and fight him on home turf — in the maze of the executive bureaucracy.",right,2020
"Some of his backers have announced theirintention to become politically competentin the event that he wins — but compared to the alternatives, that’s a very manageable risk. More importantly: let Trump hold the bag for the all-but-guaranteed economic calamity of the next four years. The regime could skate for another decade if they succeed in pinning the collapse on a dangerous, erratic right-wing upstart.",right,2020
"blueapples on X Joe Biden abdicating his position as the 2024 democratic nominee marks the first time that an incumbent will not seek re-election since fellow democrat Lyndon Baines Johnson in 1968. Coincidentally, 1968 also marks the last time there was an assassination attempt on the presumptive favorite going into a presidential election.",right,2020
"Trump, the historical parallels from 1968 put the Democratic Party at a similar watershed moment in their history.",right,2020
"However, those historical parallels aren't confined to 1968 alone.The crossroads that democrats find themselves at now echoes the position the republican party found itself in during the wake of the Obama administration in which it finds itself needing to cultivate a new identity to shed itself of the stigma its previous leadership had mired it in.While the bombastic leadership of Donald Trump ushered in that sea change in 2016 by reshaping the neoconservative political platform republicans were rooted in into the direction of a populist one, the radical platform the democratic party has embedded itself in up to 2024 makes its chances of re-branding itself into something more palatable for the American electorate even more unlikely than even the unforeseen outcome of the 2016 presidential election.",right,2020
1968-Incumbent drops out (LBJ)Chicago conventionBobby Kennedy shot (dies)Unpopular candidate (Humphrey)2024-Incumbent drops out (Biden)Chicago conventionBobby Kennedy JR (alive)Trump gets shot (lives)Unpopular candidate (Kamala)History sure does rhyme.,right,2020
"When the Democratic Party last faced an existential crisis of this magnitude following resounding defeats in three successive presidential elections,it was ironically Joe Biden who played a role in reshaping its identity to better contend against its republican opposition.Then-Senators Al Gore and Joe Biden ran under the New Democrat platform in the 1988 Presidential Election as they hoped to build a faction that would usher in the new leadership the party so desperately needed at the time. While their candidacies were to no avail, they set the tone for the party moving forward as it would ultimately triumph in 1992 built upon the centrist foundation it had cultivated in the years prior.",right,2020
"For the Democratic Party to shed itself of the failures of the Biden administration,it would require a stark deviation away from the radical platform it has built itself upon since 2020.In doing so, the democrats could effectively run themselves as the uniparty by fostering a political climate more conducive to moderate voters much like how Bill Clinton successfully did in forming the New Democrat ideology that won him consecutive elections in 1992 and 1996 at a time the Democratic Party was in shambles every bit as much as it is today.",right,2020
"Not only does that defined course of action exist but a perfect candidate to be the figurehead of that new identity had as well: West Virginia Senator Joe Manchin. Sources close to Sen Joe Manchin, independent of WV, say he's considering re-registering as a Democrat and throwing his hat into the ring However, the radical direction the Biden Administration has taken its party in places anyone who skewed more centrist like Manchin into political exile. That alienation was culminated by Manchin's decision to register as an Independent in 2024, leaving the party altogether.The hostile dynamic fomented by the Democratic Party that saw Manchin leave its ranks is a microcosm of how it has dug its own grave heading into the 2024 Presidential Electionas it now finds itself rudderless and without any alternative other than to steer itself on the same course that has led the party to its impending doom.The toxic culture created by democrats remains every bit as pervasive today despite the obvious detriment it has become to their political viability.Rumors arising the Manchin is contemplating re-registering as a democrat to contend for the party's nomination have been immediately and vociferously rejected by democrat voters whose unyielding radicism represents the norm within the party.Even if Manchin could serve as a legitimate candidate who could challenge Trump, democratic voters have been so deluded under Biden's leadership that they still do not demonstrate an iota of self awareness when it comes to how their radical platform has been firmly rejected for being incongruent with the course that lies ahead if America is to reshape its trajectory in the hopes of having any future whatsoever.",right,2020
"Sources close to Sen Joe Manchin, independent of WV, say he's considering re-registering as a Democrat and throwing his hat into the ring However, the radical direction the Biden Administration has taken its party in places anyone who skewed more centrist like Manchin into political exile. That alienation was culminated by Manchin's decision to register as an Independent in 2024, leaving the party altogether.The hostile dynamic fomented by the Democratic Party that saw Manchin leave its ranks is a microcosm of how it has dug its own grave heading into the 2024 Presidential Electionas it now finds itself rudderless and without any alternative other than to steer itself on the same course that has led the party to its impending doom.The toxic culture created by democrats remains every bit as pervasive today despite the obvious detriment it has become to their political viability.Rumors arising the Manchin is contemplating re-registering as a democrat to contend for the party's nomination have been immediately and vociferously rejected by democrat voters whose unyielding radicism represents the norm within the party.Even if Manchin could serve as a legitimate candidate who could challenge Trump, democratic voters have been so deluded under Biden's leadership that they still do not demonstrate an iota of self awareness when it comes to how their radical platform has been firmly rejected for being incongruent with the course that lies ahead if America is to reshape its trajectory in the hopes of having any future whatsoever. Crockett: This idea of throwing out Joe Manchin and all these other people, if you all decide to go any other way, have fun with that.",right,2020
"The only person that I will get out there and break my back for and campaign for and believe in is Kamala Harris.pic.twitter.com/vRyy3uO3jm Despite the proven track record of success the modus operandi moderate Democratic leadership has given its party for the better part of the last 3 decades, the direction it has gone in since 2020 makes returning to that strategy untenable.For the modern democratic voter, allegiance to policy making promoting transgenderism, DEI, and an open border has become so ingrained in their political consciousness that the party nominating a moderate candidate like Manchin would likely result in abysmal voter turnout.That reaction from Democratic voters would offset any gains it would stand to make by garnering votes from RINO voters who share liberal's obsession with doing whatever it possible to upend Donald Trump, regardless of the cost.",right,2020
The toll that has taken appears to finally have come due as the Democratic Party's apparent decision to double-down on the radical political platform that has been the cornerstone of a presidential administration with some of the lowest approval ratings in history by investing itself in Kamala Harris as the future of the party. That decision has snuffed out any rekindled optimism of their chances to name a candidate like Manchin who could serve as a competent adversary to Donald Trump in the wake of Joe Biden dropping out of the 2024 race. Harris becoming the presumptive nominee doesn't just represent a capitulation for democrats in 2024 and the near future.,right,2020
"blueapples on XSince Donald Trump emerged as a dark horse candidate for the Republican presidential nomination in 2016, his opponents have chastised him for echoing nationalistic rhetoric reminiscent of Adolf Hitler.That empty character assassination largely fulfilled Godwin's Law and thus made his political opponents' criticisms impotent.Nevertheless, the tactic was constant throughout his presidency, especially fueling the Russiagate conspiracy that sought to use his diplomatic approach with Vladimir Putin to aimed at avoiding the escalation of conflict paradoxically categorized as an endorsement of neo-Nazism. Although those attacks against the populist sentiment Trump has espoused have been fairly toothless beyond reinforcing the deluded perspective of his political opposition, he has had to repeatedly deny them time and time again. While he has constantly rejected the association between America First and Nazism, Trump's social media team issued an ad that has rekindled the fire's of that liberal fever dream.",right,2020
"Although those attacks against the populist sentiment Trump has espoused have been fairly toothless beyond reinforcing the deluded perspective of his political opposition, he has had to repeatedly deny them time and time again. While he has constantly rejected the association between America First and Nazism, Trump's social media team issued an ad that has rekindled the fire's of that liberal fever dream.",right,2020
"While he has constantly rejected the association between America First and Nazism, Trump's social media team issued an ad that has rekindled the fire's of that liberal fever dream.",right,2020
"While he has constantly rejected the association between America First and Nazism, Trump's social media team issued an ad that has rekindled the fire's of that liberal fever dream. On Monday, the Trump campaign released a new ad on his account on his social media platform Truth Social. The ad describes the auspices of a new Trump administration, foreshadowing America's return to greatness.",right,2020
"The ad describes the auspices of a new Trump administration, foreshadowing America's return to greatness. The ad relishes the return of booming economy, tax cuts, and a renewed focus on strengthening America domestically ultimately resurrecting the American Dream.",right,2020
"The images and videos in the ad were displayed atop a graphically designed background emulating hypothetical newspaper headlines reacting to his re-election. Toward the end of the ad, one such headline foretells of how America's “Industrial strength significantly increased …driven by the creation of a unified reich.” Dear Hysterical Internet: About that Trump ""Reich"" Vid.It's from a video template. Anyone can download it.This is yet another hoax from a desperate Biden/Harris campaign.",right,2020
"Toward the end of the ad, one such headline foretells of how America's “Industrial strength significantly increased …driven by the creation of a unified reich.” Dear Hysterical Internet: About that Trump ""Reich"" Vid.It's from a video template. Anyone can download it.This is yet another hoax from a desperate Biden/Harris campaign. Take a look for yourself.",right,2020
"👀pic.twitter.com/xP7RX5ares The inclusion of the word ""reich"" and its inextricable ties to the Nazi regime of Adolf Hitler left Biden administration officials foaming at the month before a bone thrown their way that they so desperately needed.",right,2020
"👀pic.twitter.com/xP7RX5ares The inclusion of the word ""reich"" and its inextricable ties to the Nazi regime of Adolf Hitler left Biden administration officials foaming at the month before a bone thrown their way that they so desperately needed. “Donald Trump is not playing games; he is telling America exactly what he intends to do if he regains power: rule as a dictator over a ‘unified reich,’” Biden spokesperson James Singer said.However, the Trump public relations team vehemently rejected the premise, chalking up the gaffe to an oversight by the former president's social media team. “This was not a campaign video, it was created by a random account online and reposted by a staffer who clearly did not see the word, while the President was in court,”said Trump spokesperson Karoline Leavitt.According to theAssociated Press, the headline referring to a unified reich was taken from a Wikipedia entry on World War I that stated: “German industrial strength and production had significantly increased after 1871, driven by the creation of a unified Reich.” referring to the German word for realm.",right,2020
"“Donald Trump is not playing games; he is telling America exactly what he intends to do if he regains power: rule as a dictator over a ‘unified reich,’” Biden spokesperson James Singer said.However, the Trump public relations team vehemently rejected the premise, chalking up the gaffe to an oversight by the former president's social media team. “This was not a campaign video, it was created by a random account online and reposted by a staffer who clearly did not see the word, while the President was in court,”said Trump spokesperson Karoline Leavitt.According to theAssociated Press, the headline referring to a unified reich was taken from a Wikipedia entry on World War I that stated: “German industrial strength and production had significantly increased after 1871, driven by the creation of a unified Reich.” referring to the German word for realm. Despite the inseparable context with Nazism, there was a reason Hitler referred to his regime as the Third Reich.",right,2020
"Nevertheless,the political fodder the inclusion of that term has given Democrats will wholly ignore that context,much in line with their Cultural Marxist tactic of revising history.In recent months, the Israel - Hamas war has become a pillar of Trump's re-election campaign.Trump has touted himself as the greatest ally to Israel of any president in American history while constantly re-affirming his commitment to supporting it at any cost, even going as far to suggest providing it with unlimited aid.In the early days of the war, Trump had been critical of Israel Prime Minister Benjamin Netanyahu for what he described as poor optics in losing the public relations battle over the conflict. However, in the wake of criticisms of the Biden administration for mishandling the conflict being tantamount to antisemitism and support of terrorist groups like Hamas, the Trump campaign has honed in on those failures to secure the Zionist vote in the forthcoming election.",right,2020
"However, in the wake of criticisms of the Biden administration for mishandling the conflict being tantamount to antisemitism and support of terrorist groups like Hamas, the Trump campaign has honed in on those failures to secure the Zionist vote in the forthcoming election.",right,2020
"However, in the wake of criticisms of the Biden administration for mishandling the conflict being tantamount to antisemitism and support of terrorist groups like Hamas, the Trump campaign has honed in on those failures to secure the Zionist vote in the forthcoming election. At what point do the MAGA folks stop and consider that Trump might just be like the rest of them: putting Israel first?""Unlimited aid"" to a genocidal regime that blackmails our politicians? Yeah, no.pic.twitter.com/PaMcQtKnTB Trump's unconditional support for the state of Israel coalesced with President Joe Biden's tactic of targeting his political opposition and thus the Trump voting base makes the Democratic narrative that the Republican candidate is a Nazi even more laughably ironic.",right,2020
"At what point do the MAGA folks stop and consider that Trump might just be like the rest of them: putting Israel first?""Unlimited aid"" to a genocidal regime that blackmails our politicians? Yeah, no.pic.twitter.com/PaMcQtKnTB Trump's unconditional support for the state of Israel coalesced with President Joe Biden's tactic of targeting his political opposition and thus the Trump voting base makes the Democratic narrative that the Republican candidate is a Nazi even more laughably ironic. In 2022, Biden took to Independence Hall in Philadelphia for a speech in which the American landmark found itself cast in the ominous light of a black and red color scheme that made the aesthetic of the Nuremburg Rallies look like a stage on the set of Sesame Street.Flanked by marines, the militaristic atmosphere was echoed by Biden's words in which he spoke about his political opponents as if they were enemies of the state,imploring voters to take to the polls during the 2022 Midterm Elections to quash the political momentum MAGA-aligned candidates running for office.Starkly, the outcome of that midterm election was an enormous letdown fro the Republican party.What it had foreseen as being a ""red wave"" ended up being little more than a red whimper as its candidates severally underperformed.That disappointment led to more speculation and concern about the integrity of the electoral process like that which arose during the challenges to the 2020 Presidential Election.",right,2020
"Yeah, no.pic.twitter.com/PaMcQtKnTB Trump's unconditional support for the state of Israel coalesced with President Joe Biden's tactic of targeting his political opposition and thus the Trump voting base makes the Democratic narrative that the Republican candidate is a Nazi even more laughably ironic. In 2022, Biden took to Independence Hall in Philadelphia for a speech in which the American landmark found itself cast in the ominous light of a black and red color scheme that made the aesthetic of the Nuremburg Rallies look like a stage on the set of Sesame Street.Flanked by marines, the militaristic atmosphere was echoed by Biden's words in which he spoke about his political opponents as if they were enemies of the state,imploring voters to take to the polls during the 2022 Midterm Elections to quash the political momentum MAGA-aligned candidates running for office.Starkly, the outcome of that midterm election was an enormous letdown fro the Republican party.What it had foreseen as being a ""red wave"" ended up being little more than a red whimper as its candidates severally underperformed.That disappointment led to more speculation and concern about the integrity of the electoral process like that which arose during the challenges to the 2020 Presidential Election. However, much like heading in the 2022 midterms, Republicans head into the 2024 Presidential Election under the premise that their effective response to the totalitarian tactics targeting them will be to vote again in the same broken system they have constantly and rightfully maligned.",right,2020
"However, much like heading in the 2022 midterms, Republicans head into the 2024 Presidential Election under the premise that their effective response to the totalitarian tactics targeting them will be to vote again in the same broken system they have constantly and rightfully maligned. A leader who brands his political opponents as ""enemies of the state"" and uses law enforcement to persecute them and his political rivals is a dictator.Heil Brandon!pic.twitter.com/LKBmVsMXk8 While this social media faux pas is a nothingburger like other controversies the MSM has created into public spectacleit is a microcosm of a larger, more substantial issue.Trump supporters often found themselves dumbfounded at the selection of many administration officials. Many of Trump's appointments were the embodiment of the establishment he vowed to defy, most notably National Security Adviser John Bolton, among others.",right,2020
"A leader who brands his political opponents as ""enemies of the state"" and uses law enforcement to persecute them and his political rivals is a dictator.Heil Brandon!pic.twitter.com/LKBmVsMXk8 While this social media faux pas is a nothingburger like other controversies the MSM has created into public spectacleit is a microcosm of a larger, more substantial issue.Trump supporters often found themselves dumbfounded at the selection of many administration officials. Many of Trump's appointments were the embodiment of the establishment he vowed to defy, most notably National Security Adviser John Bolton, among others. The weakness of Trump to surround himself with people who authentically represent the platform he has campaigned under is still cause for concern given speculation about former Trump cabinet members such as former CIA Director and Secretary Of State Mike Pompeo being part of a future administration.",right,2020
"The weakness of Trump to surround himself with people who authentically represent the platform he has campaigned under is still cause for concern given speculation about former Trump cabinet members such as former CIA Director and Secretary Of State Mike Pompeo being part of a future administration. Regardless of the ad re-posted by the Trump social media team not having any ties to the official campaign,the controversy will surely renew the hysteria and fear-mongering his opponents have constantly used to induce a type of mass formation psychosis in their followers.Like many of Trump's curious administration appointments, this oversight is another episode of his team providing their opposition with political capital they have desperately needed in another instance of the greatest threat to his re-election being Trump himself.",right,2020
"Regardless of the ad re-posted by the Trump social media team not having any ties to the official campaign,the controversy will surely renew the hysteria and fear-mongering his opponents have constantly used to induce a type of mass formation psychosis in their followers.Like many of Trump's curious administration appointments, this oversight is another episode of his team providing their opposition with political capital they have desperately needed in another instance of the greatest threat to his re-election being Trump himself. ",right,2020
"The latest Silicon Valley venture capitalist to line up behind President Trump is David Sacks of Craft Ventures, who hosted Trump for a sold out fundraising dinner in his San Francisco home last night.",right,2020
"Below he offers a cogent explanation of why he decided to back Trump over Biden. Authored by David Sacks on X  As many press accounts have reported, I’m hosting a fundraising event for President Donald J.",right,2020
"Authored by David Sacks on X  As many press accounts have reported, I’m hosting a fundraising event for President Donald J. Trump at my home in San Francisco this evening. Over the last couple of years, I have hosted events for presidential candidates Ron DeSantis, Vivek Ramaswamy, and Robert F.",right,2020
