Fragment,Label,Year
"Both sides claimed victory, but most polls gave a badly needed edge to Obama, who saw his lead in polls contract sharply after a lackluster performance in the first debate October 3.",right,2012
"Both sides claimed victory, but most polls gave a badly needed edge to Obama, who saw his lead in polls contract sharply after a lackluster performance in the first debate October 3. Voters said Obama outperformed Romney by a substantial margin on Tuesday night, according to a post-debate Reuters/Ipsos survey: 48 percent to 33 percent. ""This will give the president a bit of a bounce and a little bit of an edge, but it's going to be quite close right down to the wire,"" Notre Dame University political science professor Michael Desch said.",right,2012
"OBAMA HOLDING SLIM POLL LEAD Obama leads Romney by 47 percent to 44 percent among likely voters, according to Wednesday's Reuters/Ipsos daily online tracking poll.",right,2012
"His 3-point lead was unchanged from Tuesday, with most of the interviews done before the latest debate. A Rasmussen Reports tracking poll of 11 swing states had Obama leading Romney by 50 percent to 47 percent on Wednesday. Obama needs strong support from women voters if he hopes to beat the Republican, and he made sure to appeal to them during the debate by bringing up contraceptive rights and his push to ensure pay equity.",right,2012
"A Rasmussen Reports tracking poll of 11 swing states had Obama leading Romney by 50 percent to 47 percent on Wednesday. Obama needs strong support from women voters if he hopes to beat the Republican, and he made sure to appeal to them during the debate by bringing up contraceptive rights and his push to ensure pay equity. Analysts said Obama did particularly well on women's issues, boosted by Romney's awkward ""binders"" statement, which lit up social media.",right,2012
"Analysts said Obama did particularly well on women's issues, boosted by Romney's awkward ""binders"" statement, which lit up social media.",right,2012
"The mock Twitter account @RomneyBinders amassed more than 33,000 followers, and a Facebook page ""Binders Full of Women"" attracted more than 303,000 ""likes."" Romney, a former private equity adviser, hit back by contending his business experience will help women, and all Americans, by bolstering the sputtering economy.",right,2012
"His campaign also released new television advertisements directed at women. One outlines Romney's stance on abortion and contraception, which is more moderate than that of many Republicans. In the ad, a woman directly faces the camera and talks about Romney's support for contraception as well as abortion in cases of rape, incest or a threat to a mother's life.",right,2012
"One outlines Romney's stance on abortion and contraception, which is more moderate than that of many Republicans. In the ad, a woman directly faces the camera and talks about Romney's support for contraception as well as abortion in cases of rape, incest or a threat to a mother's life. A second, called ""Humanity,"" features women who worked for Romney when he was governor of Massachusetts talking about his sensitivity to women employees.",right,2012
"A second, called ""Humanity,"" features women who worked for Romney when he was governor of Massachusetts talking about his sensitivity to women employees. Analysts also said Romney bungled on foreign policy when he mischaracterized - and was corrected by the debate monitor - Obama's initial remarks on last month's deadly attacks on diplomatic facilities in Libya.",right,2012
Analysts also said Romney bungled on foreign policy when he mischaracterized - and was corrected by the debate monitor - Obama's initial remarks on last month's deadly attacks on diplomatic facilities in Libya. Obama took advantage of the moment to accuse Romney of politicizing the deaths of four Americans.,right,2012
"Obama took advantage of the moment to accuse Romney of politicizing the deaths of four Americans. Polls show the economy is an area in which voters view the two candidates similarly, or give the Republican an edge.",right,2012
"But Obama has been helped recently by some positive economic news. On Wednesday, the Commerce Department said groundbreaking on new homes surged in September to its fastest pace in more than four years, a sign the sector's budding recovery is gaining traction and supporting the wider economic recovery.",right,2012
"President Barack Obama and Republican challenger Mitt Romney face off in front of the cameras for a final time on Monday as opinion polls show their battle for the White House has tightened to a dead heat. With 15 days to go until the November 6 election, the two candidates turn to foreign policy for their third and last debate, which starts at 9 p.m.",right,2012
"The two candidates are tied at 46 percent each in the Reuters/Ipsos online daily tracking poll, and the debate will likely be the last time either candidate will be able to directly appeal to millions of voters. Though few voters cite the war in Afghanistan or other national-security topics as a top concern, Obama can point to a number of successes on his watch, from the end of the Iraq war to the killing of Osama bin Laden. Romney will use worries about the prospect of a nuclear Iran and turmoil in Libya to try to amplify concerns about Obama's leadership at home and abroad.",right,2012
Romney will use worries about the prospect of a nuclear Iran and turmoil in Libya to try to amplify concerns about Obama's leadership at home and abroad.,right,2012
"Romney will use worries about the prospect of a nuclear Iran and turmoil in Libya to try to amplify concerns about Obama's leadership at home and abroad. ""Many voters are ready to fire Obama if they see Romney as an acceptable alternative,"" said David Yepsen, director of the Paul Simon Public Policy Center at Southern Illinois University. ""Foreign policy has not been a big driver of this campaign but I think Romney could add some icing to his cake if people say, 'Hey, this guy is on top of world affairs.'"" Presidential debates have not always been consequential, but this year they have had an impact.",right,2012
"""Many voters are ready to fire Obama if they see Romney as an acceptable alternative,"" said David Yepsen, director of the Paul Simon Public Policy Center at Southern Illinois University. ""Foreign policy has not been a big driver of this campaign but I think Romney could add some icing to his cake if people say, 'Hey, this guy is on top of world affairs.'"" Presidential debates have not always been consequential, but this year they have had an impact. Romney's strong performance in the first debate in Denver on October 3 helped him recover from a series of stumbles and wiped out Obama's advantage in opinion polls.",right,2012
Romney's strong performance in the first debate in Denver on October 3 helped him recover from a series of stumbles and wiped out Obama's advantage in opinion polls.,right,2012
"Obama fared better in their second encounter on October 16, but that has not helped him regain the lead. The Obama campaign is now playing defense as it tries to limit Romney's gains in several of the battleground states that will decide the election.",right,2012
"Obama fared better in their second encounter on October 16, but that has not helped him regain the lead. The Obama campaign is now playing defense as it tries to limit Romney's gains in several of the battleground states that will decide the election. Romney could have a hard time winning the White House if he does not carry Ohio, and a new Quinnipiac/CBS poll shows Obama leading by 5 percentage points in the Midwestern state.",right,2012
"Romney could have a hard time winning the White House if he does not carry Ohio, and a new Quinnipiac/CBS poll shows Obama leading by 5 percentage points in the Midwestern state. LAST-CHANCE DEBATE More than 60 million viewers watched each of their previous two debates, but the television audience this time could be smaller as it will air at the same time as high-profile baseball and football games.",right,2012
"Campaigning in Canton, Ohio, Vice President Joe Biden on Monday reminded voters of Obama's pledge to pull troops out of Afghanistan in the next two years and pointed out that Romney and his running mate Paul Ryan have made no such guarantees.",right,2012
"Ladies and gentlemen, like everything with them, it depends,"" Biden said. ""It depends on what day you find these guys."" Romney accuses Obama of presiding over a weakening in U.S. influence abroad, but he has to assure voters he is a credible alternative to the president on the world stage.",right,2012
"They argued over Obama's handling of the attack last month on the U.S. consulate in Benghazi, Libya, in which Ambassador Chris Stevens and three other Americans were killed.",right,2012
"The Obama administration first labeled the incident a spontaneous reaction to a video made in the United States that lampooned the Prophet Mohammad. Later, it said it was a terrorist assault on the 11th anniversary of the September 11, 2001, attacks.",right,2012
"This shifting account, and the fact that Obama went on a campaign trip the day after the attack, has given Romney ammunition to use at Monday's debate.",right,2012
"Either way, though, he's got to get to the bottom of this,"" Romney adviser Dan Senor said on NBC's ""Today"" show.",right,2012
Obama and his allies charge that Romney exploited the Benghazi attack for political points while officials were still accounting for the wellbeing of U.S.,right,2012
"Regarding foreign policy overall, Obama's allies accuse Romney of relying on generalities and platitudes.",right,2012
"""It is astonishing that Romney has run for president for six years and never once bothered to put forward a plan to end the war in Afghanistan, for example, or to formulate a policy to go after al Qaeda,"" U.S. Senator John Kerry, the Democrats' 2004 presidential nominee, wrote in a memo released by the Obama campaign on Monday.",right,2012
"Senator John Kerry, the Democrats' 2004 presidential nominee, wrote in a memo released by the Obama campaign on Monday.",right,2012
"Senator John Kerry, the Democrats' 2004 presidential nominee, wrote in a memo released by the Obama campaign on Monday. Romney has promised to tighten the screws over Iran's nuclear program and accused Obama of ""leading from behind"" as Syria's civil war expands. He also has faulted Obama for setting up a politically timed exit from the unpopular Afghanistan war, and accused him of failing to support Israel, an important ally in the Middle East.",right,2012
"Romney has promised to tighten the screws over Iran's nuclear program and accused Obama of ""leading from behind"" as Syria's civil war expands. He also has faulted Obama for setting up a politically timed exit from the unpopular Afghanistan war, and accused him of failing to support Israel, an important ally in the Middle East. The Republican challenger is likely to bring up a New York Times report from Saturday that said the United States and Iran had agreed in principle to hold bilateral negotiations to halt what Washington and its allies say is a plan by Tehran to develop nuclear weapons.",right,2012
"President Barrack Obama (D-Ill.) won his reelection bid Tuesday night, topping Republican challenger Mitt Romney (R-Mass.) in what was a more lopsided affair than many political experts had predicted.",right,2012
"Eastern time, multiple media outlets called the election in favor of Obama, who had a lead of 275-203 in the electoral college.",right,2012
"Although there was some debate following the results that networks called the crucial swing state of Ohio in the president's favor too early, Nevada would later fall into Obama's column, giving him a lead of 281-203. Even with a winner not declared at the time of this writing in Alaska, Florida and Virginia, Romney's path to the White House is blocked.",right,2012
"Even with a winner not declared at the time of this writing in Alaska, Florida and Virginia, Romney's path to the White House is blocked. The Democrats retained the majority in Senate while Republicans expanded their majority in the House.",right,2012
"Obama's proficiency in battleground states ensured his victory. Key swing states Colorado, Iowa, New Hampshire, Ohio and Wisconsin all voted in favor in the president.",right,2012
"Ohio was seen as crucial to Romney's hopes and Republicans viewed the Buckeye State as in play. Ohio, still reeling from the last U.S.",right,2012
"senator, buoying the party's hopes that the President would not carry the state this year. Romney was unable to carry any of the so-called Rust Belt states, save for Indiana. Pennsylvania, thought to be in play as polls narrowed there in the days leading up to the election, went for Obama as did Michigan, Minnesota and Wisconsin.",right,2012
"Pennsylvania, thought to be in play as polls narrowed there in the days leading up to the election, went for Obama as did Michigan, Minnesota and Wisconsin. Futures Cut LossesS&P 500 futures plunged Tuesday evening as more states started reporting results in favor of the President and as more Democrats emerged victorious in Senate races.",right,2012
"Those losses were pared, however, following news of the Obama victory.",right,2012
The yellow metal could see further upside as an Obama victory was thought to be negative for the U.S. dollar.,right,2012
"Oil equitiesrallied on Tuesday, but that trade could unravel on Wednesday as Romney was seen as far more hospitable to traditional fuel sources. Some traders had also loaded up on coal stocks and the Market Vectors Coal ETF (NYSE:KOL) in anticipation of coal-producing states such as Ohio and Pennsylvania favoring Romney.",right,2012
"Oil equitiesrallied on Tuesday, but that trade could unravel on Wednesday as Romney was seen as far more hospitable to traditional fuel sources. Some traders had also loaded up on coal stocks and the Market Vectors Coal ETF (NYSE:KOL) in anticipation of coal-producing states such as Ohio and Pennsylvania favoring Romney. President Obama's victory could be supportive ofalternative energy and health carestocks and ETFs, but it is his support of solar and wind power that is seen as potentially detrimental to coal and oil names in the near-term.",right,2012
"Some traders had also loaded up on coal stocks and the Market Vectors Coal ETF (NYSE:KOL) in anticipation of coal-producing states such as Ohio and Pennsylvania favoring Romney. President Obama's victory could be supportive ofalternative energy and health carestocks and ETFs, but it is his support of solar and wind power that is seen as potentially detrimental to coal and oil names in the near-term. (c) 2012 Benzinga.com.",right,2012
"President Barack Obama slammed Republicans over taxes and women's rights on Monday in a surprise appearance in the White House briefing room that was meant to undercut his rivals on what was already a bad news day for them. The Democratic president has taken criticism from reporters and Republican political operatives for not holding a press conference in roughly two months while his opponent, former Massachusetts Governor Mitt Romney, has taken questions from his traveling press corps more regularly.",right,2012
"The Democratic president has taken criticism from reporters and Republican political operatives for not holding a press conference in roughly two months while his opponent, former Massachusetts Governor Mitt Romney, has taken questions from his traveling press corps more regularly.",right,2012
"Obama's unannounced appearance addressed that critique and, more strategically, gave him a chance to pile on the opposing party while it was suffering from a day of negative news reports about one of its lawmakers skinny-dipping in Israel's Sea of Galilee and a congressman's controversial comments about rape.",right,2012
Obama zeroed in on those remarks by U.S.,right,2012
"Senate candidate Todd Akin of Missouri, calling them ""offensive"" and saying politicians should not be making healthcare decisions on behalf of women. ""Rape is rape and the idea that we should be parsing and qualifying and slicing what types of rape we are talking about doesn't make sense to the American people and certainly doesn't make sense to me,"" Obama said. Akin, a member of the U.S.",right,2012
"Akin, a member of the U.S. House of Representatives who is in a hotly contested race with Democratic Senator Claire McCaskill in the November 6 election, later said he misspoke when he said that women have biological defenses to prevent pregnancy in cases of ""legitimate rape."" Obama is polling better than Romney among women, and Akin's comments could feed into the perception - trumpeted by the Obama campaign - that a Republican in the White House would be harmful to women's rights. During the press conference Obama also defended his campaign's tone and, without condemning it, distanced himself from an ad by Priorities USA Action, a Democratic ""Super PAC,"" which ties Romney to the death of a woman whose steel-worker husband lost his job after Romney's company, Bain Capital, closed the plant where he worked.",right,2012
"During the press conference Obama also defended his campaign's tone and, without condemning it, distanced himself from an ad by Priorities USA Action, a Democratic ""Super PAC,"" which ties Romney to the death of a woman whose steel-worker husband lost his job after Romney's company, Bain Capital, closed the plant where he worked.",right,2012
"During the press conference Obama also defended his campaign's tone and, without condemning it, distanced himself from an ad by Priorities USA Action, a Democratic ""Super PAC,"" which ties Romney to the death of a woman whose steel-worker husband lost his job after Romney's company, Bain Capital, closed the plant where he worked. ""I don't think that Governor Romney is somehow responsible for the death of the woman that was portrayed in that ad,"" Obama said, noting that he had not approved the commercial and that it had not run extensively on the airways. ""Now in contrast, you've got Governor Romney creating as a centerpiece of his campaign this notion that we're taking the work requirement out of welfare,"" Obama said, referring to claims by the Romney campaign that Obama was rolling back welfare reform.",right,2012
"""Now in contrast, you've got Governor Romney creating as a centerpiece of his campaign this notion that we're taking the work requirement out of welfare,"" Obama said, referring to claims by the Romney campaign that Obama was rolling back welfare reform.",right,2012
"The president also pressed again for Romney to release more of his tax returns, an issue the Democrat's campaign has managed to keep in headlines for weeks. Romney, a former private equity executive and one of the wealthiest men ever to run for U.S.",right,2012
"The president also pressed again for Romney to release more of his tax returns, an issue the Democrat's campaign has managed to keep in headlines for weeks. Romney, a former private equity executive and one of the wealthiest men ever to run for U.S. president, has released his 2010 returns and promised to release his full 2011 returns but nothing more.",right,2012
"""The American people have assumed that if you want to be president of the United States that your life's an open book when it comes to things like your finances,"" Obama said.",right,2012
"President Barack Obama scolded challenger Mitt Romney for being ""all over the map"" on foreign policy in their final presidential debate on Monday, but the Republican appeared to have passed the ""commander-in-chief"" test of looking authoritative on national security issues. With two weeks left until Election Day, the high-stakes debate strayed frequently into domestic policy, with Romney seeking to bolster his argument that Obama had bungled the U.S. economic recovery.",right,2012
"With two weeks left until Election Day, the high-stakes debate strayed frequently into domestic policy, with Romney seeking to bolster his argument that Obama had bungled the U.S.",right,2012
"While tamer than the second debate last week in New York state, the matchup had its share of zingers and putdowns, most of them doled out by an aggressive president eager to stop a surge in polls by the former Massachusetts governor. ""I know you haven't been in a position to actually execute foreign policy, but every time you've offered an opinion, you've been wrong,"" said Obama. ""Attacking me is not an agenda,"" was Romney's frequent retort, alluding to Republican accusations that Obama had not laid out enough of a policy plan for a second term.",right,2012
"""Attacking me is not an agenda,"" was Romney's frequent retort, alluding to Republican accusations that Obama had not laid out enough of a policy plan for a second term.",right,2012
"Snap polls declared Obama the winner, but 60 percent of people in a CNN survey said Romney was capable of being commander in chief, accomplishing a key goal set out by his advisers. A CBS News poll said 53 percent believed Obama won the debate, versus 23 percent for Romney and 24 percent calling it a draw.",right,2012
"A CBS News poll said 53 percent believed Obama won the debate, versus 23 percent for Romney and 24 percent calling it a draw.",right,2012
The CNN poll put Obama as the winner by 8 percentage points.,right,2012
"Polls show a tied race, after Romney clawed back from a deficit by outdueling Obama in their first debate on October 3.",right,2012
The Boca Raton showdown was one last chance for the candidates to appeal to millions of voters watching on television and Obama was the aggressor from start to finish.,right,2012
"military and accused Romney of wanting to bring the United States back to a long-abandoned Cold War stance. ""On a whole range of issues, whether it's the Middle East, whether it's Afghanistan, whether it's Iraq, whether it's now Iran, you've been all over the map,"" Obama said.",right,2012
"""On a whole range of issues, whether it's the Middle East, whether it's Afghanistan, whether it's Iraq, whether it's now Iran, you've been all over the map,"" Obama said.",right,2012
"""Governor, we also have fewer horses and bayonets,"" Obama said, suggesting that Romney's worldview was obsolete. ""We have these things called aircraft carriers, where planes land on them.",right,2012
"We have these ships that go underwater, nuclear submarines."" Romney was cautious throughout and often refused to take the bait when attacked, which may have led viewers to declare Obama the winner.",right,2012
"""The president's path means 20 million people out of work struggling for a good job,"" Romney said in his closing statement, delivered as he sat at a table with Obama and facing CBS News' moderator Bob Schieffer. ""I'll get people back to work with 12 million new jobs."" Romney accused Obama of failing ally Israel, which the Democrat has not visited since taking office four years ago.",right,2012
"""The president's path means 20 million people out of work struggling for a good job,"" Romney said in his closing statement, delivered as he sat at a table with Obama and facing CBS News' moderator Bob Schieffer. ""I'll get people back to work with 12 million new jobs."" Romney accused Obama of failing ally Israel, which the Democrat has not visited since taking office four years ago. Both men declared, however, they would defend the Jewish state if it were attacked by Iran and both vowed to pursue tough policies against Tehran's nuclear ambitions and keep military action as a last resort.",right,2012
"Both men declared, however, they would defend the Jewish state if it were attacked by Iran and both vowed to pursue tough policies against Tehran's nuclear ambitions and keep military action as a last resort. Increasing the pressure, Obama said the Republican presidential candidate was seeking to turn back the clock to the 1980s by once declaring Russia the top ""geopolitical foe"" of the United States. The 1980s, said Obama, were ""now calling to ask for their foreign policy back because, you know, the Cold War's been over for 20 years."" Romney pulled his punches on Libya, a potential weak spot for Obama after the White House gave a shifting story about the September 11 attack by militants on the U.S.",right,2012
"The 1980s, said Obama, were ""now calling to ask for their foreign policy back because, you know, the Cold War's been over for 20 years."" Romney pulled his punches on Libya, a potential weak spot for Obama after the White House gave a shifting story about the September 11 attack by militants on the U.S. Consulate in Benghazi in which four Americans were killed.",right,2012
"But he did concentrate on Obama's handling of crises throughout the Middle East, from Syria to Egypt and north Mali.",right,2012
Romney said Obama's policies toward the Middle East and North Africa were not stopping a resurgence of the threat from al Qaeda in the region.,right,2012
"Romney said Obama's policies toward the Middle East and North Africa were not stopping a resurgence of the threat from al Qaeda in the region. While Obama has conducted a policy of using unmanned drones to attack al Qaeda targets, Romney said more was needed, a ""comprehensive and robust strategy"" to persuade the world to reject militant Jihadists. ""We can't kill our way out of this mess,"" he said.",right,2012
"Advisers on both sides were quick to declare that their men did what they had to do. Obama deputy campaign manager Stephanie Cutter said Obama may have come across as aggressive ""because Mitt Romney could not go beyond his talking points."" Romney's aides said he did enough to convince voters he was knowledgeable about foreign affairs and could handle the responsibilities of the Oval Office. ""President Obama is falling behind in the race for president.",right,2012
"""President Obama is falling behind in the race for president.",right,2012
"He looked desperate,"" said Romney senior adviser Eric Fehrnstrom. (Additional reporting by Jeff Mason and Sam Youngman; Editing by Alistair Bell and Peter Cooney)",right,2012
"President Barack Obama is headed to Idaho for the first time since a 2008 campaign stop and could touch on anything from tax reform to immigration, depending on Tuesday's State of the Union address. Obama is scheduled to fly into Boise, where he will be greeted by Lt.",right,2012
"President Barack Obama is headed to Idaho for the first time since a 2008 campaign stop and could touch on anything from tax reform to immigration, depending on Tuesday's State of the Union address. Obama is scheduled to fly into Boise, where he will be greeted by Lt. Gov.",right,2012
Obama will then give a speech on the Boise State University campus. Idaho is just one of four states the president has yet to visit in his six years in office.,right,2012
"After Wednesday, Obama will still have been absent from South Dakota, South Carolina and Utah. The last time a sitting president visited Idaho was in 2005, when President George W.",right,2012
"Politically, Idaho's deep red roots have long pushed the state in favor of the Republican candidate during presidential elections. In 2012, when Obama ran for his second term, he won just 32.6 percent of the vote in Idaho. In 2008, he won 36 percent.",right,2012
"Customers can show their support for American democracy by sipping their morning Joe from either a red Romney cup or a blue Obama cup. In the last three election cycles, the 7-Election has correctly predicted that year’s winner.",right,2012
"And in 2008, Barack Obama lead John McCain 46% to 42%. This year, President Obama leads in the coffee competition by a much wider margin than four years ago.",right,2012
"This year, President Obama leads in the coffee competition by a much wider margin than four years ago. 7-Eleven customers predict an Obama victory tonight by 59%-41% nationally, with all but three of the 35 participating states in the blue.",right,2012
"7-Eleven customers predict an Obama victory tonight by 59%-41% nationally, with all but three of the 35 participating states in the blue. Those in the red include Idaho, West Virginia, and Vermont.",right,2012
"If you’re a football fanatic and a firm believer in wacky election predictors, the Redskins rule is probably your indication Mitt Romney will emerge victorious on election night 2012. Here’s why: The Redskins Rule states if the Washington Redskins win their last home game before a presidential election, the incumbent will remain in office.",right,2012
"But if the Redskins lose that all-important game, the challenger, in this case, Mitt Romney will win the White House.",right,2012
"Predicted winner: Mitt Romney‘Unmasking’ Political PreferenceImitation might be the sincerest form of flattery. In the case of election predictors, it’s one of the most popular election predictors of them all.",right,2012
"According to the nation’s largest seasonal Halloween retailer, Spirit Halloween, Obama face masks outsold Mitt Romney masks by a 60% to 40% margin this year.",right,2012
"Oddly enough, Obama led John McCain by the same Halloween mask margin in 2008. Predicted winner: ObamaVoting by the BottleForget Halloween masks, football stats and Gallup polling.",right,2012
"The site offered customers two options: a pro-Obama beer called “Entitlement Porter,” a recipe based on a special White House recipe, and a “Nobama Beer” made by Huebert Brewery based out of Oklahoma.",right,2012
"We really couldn’t call a winner based on sales because we sold out of everything.” Despite the tie in the actual beer race, the website’s online poll predicts an Obama victory. As of late Monday afternoon, Obama took a lead with 80% of the vote.",right,2012
"As of late Monday afternoon, Obama took a lead with 80% of the vote.",right,2012
"The website began selling a second limited edition quantity of both its election selections at noon Tuesday. Despite the tie in the actual beer race, the website’s online poll predicts an Obama victory. As of late Tuesday afternoon, Obama took a lead with 80% of the vote.",right,2012
"Despite the tie in the actual beer race, the website’s online poll predicts an Obama victory. As of late Tuesday afternoon, Obama took a lead with 80% of the vote. Predicted winner: Undecided, leans ObamaThe Business of PoliticsFOX Business’ own Charlie Gasparino said Tuesday though many polls show a clear Obama victory in the Electoral College, stock traders point to an entirely different outcome.",right,2012
"As of late Tuesday afternoon, Obama took a lead with 80% of the vote. Predicted winner: Undecided, leans ObamaThe Business of PoliticsFOX Business’ own Charlie Gasparino said Tuesday though many polls show a clear Obama victory in the Electoral College, stock traders point to an entirely different outcome. “It looks like there are people making bets in the market, traders, that Romney is going to win, even though if you look at Intrade, that trading mechanism where people pick the presidency, it’s heavily weighted toward Obama,” he said.",right,2012
"“It looks like there are people making bets in the market, traders, that Romney is going to win, even though if you look at Intrade, that trading mechanism where people pick the presidency, it’s heavily weighted toward Obama,” he said. Gasparino pointed to a bump up in coal stocks, financials, defense contractors and others – which could signal a Romney win on Election night.",right,2012
"Gasparino pointed to a bump up in coal stocks, financials, defense contractors and others – which could signal a Romney win on Election night.",right,2012
"Gasparino pointed to a bump up in coal stocks, financials, defense contractors and others – which could signal a Romney win on Election night. “If you look at some stocks today, they are clearly pointing to a Romney victory,” he said. “Citigroup’s up marginally today.",right,2012
"Obviously, because a Romney presidency, you would get rid of some of the really nasty stuff on Dodd Frank.",right,2012
"It’s because you have defense contractors in there.” He added, though, that the price of gold is up Tuesday, which could be a good sign for Obama. “That should point to an Obama victory as well, because it would keep Ben Bernanke in there, keep Fed interest rate policy, keep printing money, that’s generally good for gold stocks.” Predicted winner: Undecided",right,2012
"“That should point to an Obama victory as well, because it would keep Ben Bernanke in there, keep Fed interest rate policy, keep printing money, that’s generally good for gold stocks.” Predicted winner: Undecided",right,2012
"President Barack Obama raised more than $60 million in May, mostly from small donations, his campaign said on Thursday.",right,2012
"That is a sharp increase from April, when the president's re-election effort raised $43.6 million, a decrease from the previous month. In May, more than 572,000 people contributed to the Obama campaign and Democratic groups affiliated with it, and more than 147,000 of them were first-time donors, the president's campaign said in a series of posts on Twitter. Obama's team said 98 percent of donations last month were for less than $250, according to the posts on the social media website.",right,2012
"Obama's team said 98 percent of donations last month were for less than $250, according to the posts on the social media website.",right,2012
President Barack Obama and Republican challenger Mitt Romney have vastly different strategies on how to regulate the newfound U.S. oil and natural gas bounty and the development of alternative energy sources.,right,2012
The company was awarded a $249 million grant through Obama's 2009 stimulus program.,right,2012
"Romney's campaign quickly seized on the bankruptcy, saying it was another failure of Obama's ""disastrous"" energy policy.",right,2012
"The Obama administration defended its investment in advanced battery companies, pointing out that more than 30 new or retooled plants are operating thanks to the funding. The following is a rundown of how Obama and Romney stand on the top energy issues ahead of the November 6 presidential election: CLEAN ENERGY Romney: Opposes government spending on clean energy companies, but calls for research and development to promote energy innovation.",right,2012
"The Obama administration defended its investment in advanced battery companies, pointing out that more than 30 new or retooled plants are operating thanks to the funding. The following is a rundown of how Obama and Romney stand on the top energy issues ahead of the November 6 presidential election: CLEAN ENERGY Romney: Opposes government spending on clean energy companies, but calls for research and development to promote energy innovation. Uses failure of government-backed solar company Solyndra LLC to illustrate argument against government trying to pick winners in the energy sector.",right,2012
"In his first debate with Obama, he said about half of the clean energy companies in the $90 billion stimulus program went bankrupt, a claim that was not accurate.",right,2012
"Obama: Included $90 billion in 2009 economic stimulus package for energy projects including solar and wind power, energy efficiency, high speed rail and bolstering the electric grid.",right,2012
"ENERGY INDEPENDENCE Romney: Vowed to make North America energy independent by 2020 by expanding oil and gas drilling, allowing more state oversight of energy projects, streamlining regulations and working with Canada and Mexico. Would also approve the Keystone XL pipeline.",right,2012
"Opposes Obama's new fuel efficiency standards for vehicles as ""extreme."" Obama: Wants to cut U.S. oil imports in half by 2020 by supporting more production of fossil fuels.",right,2012
OIL AND GAS DRILLING Romney: Supports expanding offshore drilling beyond Obama's five-year plan. Would open areas off the coast of Virginia and the Carolinas to oil and gas development.,right,2012
"Obama: Highlights that U.S. oil production has risen every year he has been in office, with output hitting a 17-year high in early October.",right,2012
"But most of the gains have come on private lands, over which Obama has little control. Supports fracking for natural gas, but the Environmental Protection Agency (EPA) under his administration has also issued some of the first regulations on the industry.",right,2012
"ENVIRONMENTAL PROTECTION AGENCY Romney: Often blasts the EPA on the campaign trail, arguing that ""excessive"" environmental regulation has hampered U.S.",right,2012
"Obama: After the climate bill died in the Senate in 2010, his EPA proposed the first-ever rules to limit greenhouse gas emissions from power plants.",right,2012
"Climate rules on oil refineries have been delayed. The EPA also issued rules on toxic emissions from coal plants, many of which were in the making before Obama became president, and some of which face court challenges. Some older coal plants have been pushed to close, partly because of cost of upgrades required in the regulations, but also because of record low prices for natural gas.",right,2012
"Some older coal plants have been pushed to close, partly because of cost of upgrades required in the regulations, but also because of record low prices for natural gas. KEYSTONE XL Romney: Promised to approve the Canada-to-Texas oil pipeline on the first day of his administration to create jobs and help reduce U.S. oil imports from the Middle East and Venezuela.",right,2012
"Wants to establish new ""fast-track"" regulatory approval processes for other cross-border pipelines. Obama: Delayed the Keystone XL pipeline citing environmental concerns in Nebraska. Backed the building of the pipeline's southern section.",right,2012
"President Obama and Republican rival Mitt Romney sparred over how to handle the crisis in the Middle East, America’s role in the world and future foreign policy in the final presidential debate just 15 days before the election.",right,2012
"With the polls continuing to tighten, the two candidates sparred over foreign policy in an attempt to sway the estimated 20% of voters still undecided. Romney attacked the president for being too soft on the world stage and Obama called the governor’s positions on international issues inconsistent. The debate, hosted by Lynn University in Boca Raton, Fla., had a less aggressive tone than last week’s debate and tended to stay on topic.",right,2012
Romney said he wanted the U.S.,right,2012
China has become a centerpiece of Romney’s talking points on the campaign trail calling it a country that doesn’t “play by the rules” and accused it of being a currency manipulator by holding down currency rates and giving an advantage to Chinese exporters.,right,2012
"Obama also threw a jab at Romney’s tenure at Bain Capital and accused him of outsourcing and sending more jobs overseas to China. “The governor is familiar with China’s economy because he invests in companies that shipped jobs overseas,” he said.",right,2012
"president, me, who says we’re not taking any options off the table.” To that, Romney argued his administration would be even tougher on Iran and its likely nuclear power.",right,2012
"“Military action is a last resort and we will only consider it if all other avenues have been tried to the full extent,” Romney said. Romney slammed Obama’s administration and policies regarding Iran and its nuclear weapons development, citing a so-called apology tour, silence from the president on dissidents in Tehran, and distancing the U.S.",right,2012
"“Military action is a last resort and we will only consider it if all other avenues have been tried to the full extent,” Romney said. Romney slammed Obama’s administration and policies regarding Iran and its nuclear weapons development, citing a so-called apology tour, silence from the president on dissidents in Tehran, and distancing the U.S. from Israel.",right,2012
"Romney pointed to his proposed 5% cut to discretionary spending saying the money for the military would come from dollars saved as a result of overturning the president’s health-care law, and handing various programs like Medicare to states to run as they see fit. President Obama contended the United States can’t simply think about the military in terms of budgets, but rather in terms of budgets and capabilities because the threats have morphed and are no longer only about boots on the ground.",right,2012
"President Obama contended the United States can’t simply think about the military in terms of budgets, but rather in terms of budgets and capabilities because the threats have morphed and are no longer only about boots on the ground. He said the military must refocus and think about threats to cyber security and space.",right,2012
"Gas prices are soaring and while Americans are feeling the pain at the pump, President Obama may soon be feeling it on the 2012 campaign trail. In an interview on Varney & Co., The Wall Street Journal's Peter Gigot said rising prices are a major problem for the president.",right,2012
"According to Gigot, Obama's best change for a solution comes from addressing the two components driving the increase in gas prices.",right,2012
President Barack Obama is all in with his economic pitch. The American public is not.,right,2012
