Fragment,Label,Year
"Hillary Clinton did thesameon several occasions, evensayingbefore the 2020 election that Biden shouldn't concede ""under any circumstances"" if he lost.",right,2016
"More voters (61%) believe that former President Donald Trump was legitimately elected in 2016, than believe President  Biden was legitimately elected in 2020 (57%), according to a newpollfrom Scott Rasmussen. The national survey also found that just 26% of voters believe the correct candidate was declared in each of those elections, conveying a stark lack of trust in the U.S. election system by the American people.",right,2016
"Former President Donald Trump and his running mate, Sen.",right,2016
"The Tar Heel State boasts 16 electoral votes and could prove decisive in the event of a close election. While Trump previously carried the state in 2016 and 2020, he did so by slim margins and Vice President Kamala Harris appears competitive there. “We've won North Carolina twice, and we got to win it one more time, and we win North Carolina, we're going all the way,” Trump said during a Wednesday campaign stop.",right,2016
"“We've won North Carolina twice, and we got to win it one more time, and we win North Carolina, we're going all the way,” Trump said during a Wednesday campaign stop.",right,2016
Trump won North Carolina by1.3% in 2020.,right,2016
"Comprising that figure, however, are several polls showing Harris in the lead, albeit narrowly. The state Board of Elections on Thursdayannounced that it had removed747,000 people from the voter rolls over the past 20 months for various reasons, a figure that far exceeded Trump’s roughly 80,000 vote margin of victory in 2020. While the national polling is not seriously worse for Republicans than it was in past cycles, the GOP’s fortunes appear far less favorable at the gubernatorial level.",right,2016
"“They're going to make their decision, and we support them.” Though he previously appeared on stage with Trump in August, Robinson was absent from his Wilmington rally last week and did not make an appearance during Trump’s Wednesday stop at a Mint Hill manufacturing center.",right,2016
"Trump, for his part, made no mention of Robinson at all during his remarks on Wednesday and instead opted to focus on the local impact of his manufacturing proposals. He specifically zeroed in on the state's historical position as a furniture manufacturing hub and lamented the decline of the local industry as foreign nations had developed competing industries.",right,2016
"“I'd come and I'd look, and there was nobody like the craftsman of North Carolina… and you still have your craftsman here.” “Unfortunately, they're doing other jobs that they don't want to be doing,” Trump lamented.",right,2016
"“They love making furniture… They’re artists. Those people are going to be coming back into the furniture business.” Trump then vowed to impose tariffs on foreign imports, repeating a key provision of his economic plan that he outlined in a Tuesday speech. Because of the tariffs and his plan to implement a 15% “Made-in-America” tax rate, Trump said, “all of your furniture makers are  come back bigger and stronger and better than ever before.” By focusing on Robinson, Democrats, for their part, do see a credible chance of flipping the state in light of the scandal.",right,2016
"Because of the tariffs and his plan to implement a 15% “Made-in-America” tax rate, Trump said, “all of your furniture makers are  come back bigger and stronger and better than ever before.” By focusing on Robinson, Democrats, for their part, do see a credible chance of flipping the state in light of the scandal. “What is new now, is the attention on Robinson is higher,” Harris campaign battleground state directorDan Kanninen toldthe Associated Press.",right,2016
"“What is new now, is the attention on Robinson is higher,” Harris campaign battleground state directorDan Kanninen toldthe Associated Press. “There’s a greater public recognition that he’s so far outside the mainstream, as is Donald Trump, that I think voters now have an opportunity to connect those dots in a way that could stick at a time when voters are starting to pay attention and make decisions.” Some voters, however, told the outlet that the Robinson issue would not affect their vote for Trump in the presidential election and it remains unclear whether the gubernatorial race could be a significant drag on the top of the ticket. Also drawing interest for the Harris campaign are the roughly 250,000 Republican primary voters who backed former U.N.",right,2016
"While Haley has thrown her support behind Trump, some of her backers havebroken for Harris.",right,2016
Just the Newshas sought comment from the Trump campaign.,right,2016
"During the 2016 election, Hillary Clinton's campaign manager helped spread the Russia collusion narrative, one of the most impactful disinformation campaigns in American electoral history.",right,2016
"Before he cofounded D3P, Mook was an integral player in the false Russia collusion narrative and the disproven claim that then-candidate Donald Trump had a secret communications channel with Vladimir Putin routed through Moscow-based Alfa Bank. As Clinton's 2016 campaign manager, Mook testified in this summer's criminal trial of former campaign lawyer Michael Sussmann that Clinton approved taking the allegation of a covert Trump Organization-Alfa Bank hotline to the press.",right,2016
"As Clinton's 2016 campaign manager, Mook testified in this summer's criminal trial of former campaign lawyer Michael Sussmann that Clinton approved taking the allegation of a covert Trump Organization-Alfa Bank hotline to the press. The trial ended with Sussmann's acquittal on a charge oflying to the FBI, but it exposed the inner workings of how the false Alfa Bank story was promoted by the Clinton campaign to both the FBI and the news media.",right,2016
"As Clinton's 2016 campaign manager, Mook testified in this summer's criminal trial of former campaign lawyer Michael Sussmann that Clinton approved taking the allegation of a covert Trump Organization-Alfa Bank hotline to the press. The trial ended with Sussmann's acquittal on a charge oflying to the FBI, but it exposed the inner workings of how the false Alfa Bank story was promoted by the Clinton campaign to both the FBI and the news media. Special Counsel John Durham revealed thatSussmann was working at the time on behalf of two clients, the Clinton campaign and then-Neustar tech firm executive Rodney Joffe.",right,2016
"The trial ended with Sussmann's acquittal on a charge oflying to the FBI, but it exposed the inner workings of how the false Alfa Bank story was promoted by the Clinton campaign to both the FBI and the news media. Special Counsel John Durham revealed thatSussmann was working at the time on behalf of two clients, the Clinton campaign and then-Neustar tech firm executive Rodney Joffe. As a witness for the defense, Mook testified during cross-examination that Clinton approved of going to the media with the allegation of a secret hotline linking the Trump Organization with Alfa Bank.",right,2016
"As a witness for the defense, Mook testified during cross-examination that Clinton approved of going to the media with the allegation of a secret hotline linking the Trump Organization with Alfa Bank.",right,2016
The former Clinton campaign manager said he then authorized a campaign staffer to go to the press with the story.,right,2016
"The ex-campaign manager said that he wouldn't have wanted anyone to go to the FBI regarding the Trump-Russia allegation, as he didn't trust the bureau following then-FBI Director James Comey's statements about the Clinton email investigation. Mook didn't answer Just the News queries through the Belfer Center or his Kennedy School email about his role in the consortium's misinformation reporting and the appropriateness of D3P's involvement, given his role in spreading the Trump Organization-Alfa Bank hoax.",right,2016
"The ex-campaign manager said that he wouldn't have wanted anyone to go to the FBI regarding the Trump-Russia allegation, as he didn't trust the bureau following then-FBI Director James Comey's statements about the Clinton email investigation. Mook didn't answer Just the News queries through the Belfer Center or his Kennedy School email about his role in the consortium's misinformation reporting and the appropriateness of D3P's involvement, given his role in spreading the Trump Organization-Alfa Bank hoax. The Belfer Center didn't answer queries about its knowledge of Mook's involvement in the hoax when it promoted him to senior fellow of the center itself last summer.",right,2016
"The DHS-backed consortium resembles the Chinese internet censorship described in Freedom House reports a decade ago, according to a former State Department official who was slated to be its first-ever digital freedom ambassador in a second Trump administration.",right,2016
"Vice President Kamala Harris is struggling to maintain support among the key voting blocs of the Democratic coalition as polling data suggests that former President Donald Trump’s efforts to win over minority voters are succeeding to some degree. Throughout his political career, Trump has made concerted attempts to flip Hispanic and black voters, traditionally Democratic constituencies, though his 2020 results with those groups only slightly improved upon his 2016 tallies. Now, polling data suggests that he may be poised to gain significant ground in the November contest with both groups, as well as the traditionally Democratic Jewish voters.",right,2016
"Throughout his political career, Trump has made concerted attempts to flip Hispanic and black voters, traditionally Democratic constituencies, though his 2020 results with those groups only slightly improved upon his 2016 tallies.",right,2016
"While Trump’s pitch with the latter group has emphasized the Biden administration’s handling of the Israel-Hamas conflict and the abundance of pro-Palestinian protests on college campuses, his economic pitches appear to be resonating with other minority groups, just in time for election season. Republicans have, for years, hyped the prospect of winning over the Hispanic vote, only to see them fall short of expectations.",right,2016
"Recent polling data, however, has shown Trump poised to gain considerable ground over his last election totals with the increasingly influential and numerous voting bloc in key swing states such as Arizona. ANBC News/Telemundo surveyreleased late last month showed Harris earning 54% of the vote among registered Latino voters.",right,2016
"Trump, meanwhile earned 40% support, which would mark an eight point increase over his 2020 performance with that bloc. The survey had a margin of error of 3.1%, meaning Trump’s support could range from 36.9% to 43.1%.",right,2016
"Trump, meanwhile earned 40% support, which would mark an eight point increase over his 2020 performance with that bloc. The survey had a margin of error of 3.1%, meaning Trump’s support could range from 36.9% to 43.1%. The survey does not appear to be a one-off outlier either.",right,2016
"In that poll, Trump earned 39% with likely Hispanic voters across seven key battleground states.",right,2016
"Harris led with 55%. “We found that Donald Trump's position among Hispanic voters has gone up compared to compared to 2020 where he lost 65 to 32 among Hispanic voters nationally,”Opiniones Latinaspollster John McLaughlin said on the“John Solomon Reports”podcast. “In the seven battleground states, he's really close.",right,2016
"In Arizona, in 2020 Trump lost, according to the exit polls among Hispanic voters, 61-37 it's now 53 to 42,” he added, before highlighting that “in the three most contested battleground states, where, in Arizona, you'll have 1/5 of the electorate will be Latino voters, Trump's cut it by double digits.” “So the Trump campaign is making progress adding Latino voters to their coalition, but if they want to break the record that George W.",right,2016
"Bush had in 2004 they could do even better, because  a lot of these states, they're not committed Democrats,” he concluded. Trump further has managed to gain ground with Jewish voters, even in deep-blue states. The shift has largely come amid the ongoing Israel-Hamas war and a surge in pro-Palestinian protests on college campuses that have forced Democratic leaders to wrestle with the internal divisions of their coalition.",right,2016
"Trump, for his part, has taken a firm line in support of Israel and promised a “bright new day” for Jewish Americans.",right,2016
"Trump, for his part, has taken a firm line in support of Israel and promised a “bright new day” for Jewish Americans. ""No longer will you be threatened on your college campuses,” Trump vowed at a “Fighting Anti-Semitism in America” event. “No longer will you be discriminated against in college admissions, and no longer will your own government import jihadists from places that we don't even want to talk about, and they want you haters.” Polling data seems to suggest that Trump’s message hasmoved the needlewith that demographic.",right,2016
"""No longer will you be threatened on your college campuses,” Trump vowed at a “Fighting Anti-Semitism in America” event. “No longer will you be discriminated against in college admissions, and no longer will your own government import jihadists from places that we don't even want to talk about, and they want you haters.” Polling data seems to suggest that Trump’s message hasmoved the needlewith that demographic. An August Siena Research Institute survey found Trump earning 50% support among Jews in deep-blue New York, compared to 49% who backed Harris.",right,2016
"An August Siena Research Institute survey found Trump earning 50% support among Jews in deep-blue New York, compared to 49% who backed Harris.",right,2016
"In June, Biden led Trump by 6% in that constituency.",right,2016
"In June, Biden led Trump by 6% in that constituency. The Trump campaign has further made inroads with black voters, though it is far from consolidating the bloc as a Republican constituency. A recent survey from theTexas Hispanic Policy Foundationfound Trump earning 17% support among black voters in the Lone Star State, nearly three times his 2020 support of 6%.",right,2016
"A recent survey from theTexas Hispanic Policy Foundationfound Trump earning 17% support among black voters in the Lone Star State, nearly three times his 2020 support of 6%.",right,2016
"Notably, Trump appears to be outperforming the GOP in the state with that bloc as Sen.",right,2016
"RecentCNN data, moreover, found Harris winning 79% support with likely black voters, while Trump carried 16%. The Trump campaign in June launched its “Black Americans for Trump” coalition, when Biden was still the presumed party nominee.",right,2016
"The Trump campaign in June launched its “Black Americans for Trump” coalition, when Biden was still the presumed party nominee. Trump earned 8% support with black voters nationally in the 2020 election, so a figure of 17%, even in a single state, would represent a considerable shift.",right,2016
"Trump earned 8% support with black voters nationally in the 2020 election, so a figure of 17%, even in a single state, would represent a considerable shift.",right,2016
"Trump earned 8% support with black voters nationally in the 2020 election, so a figure of 17%, even in a single state, would represent a considerable shift. At the time, however, the campaign estimated that Trump was earning 23% support with black voters. Trump has largely tailored his message to minority voters, especially black Americans, around his economic pitches, hoping to harness discontent with inflation and the overall state of the economy under Biden and Harris.",right,2016
"Trump has largely tailored his message to minority voters, especially black Americans, around his economic pitches, hoping to harness discontent with inflation and the overall state of the economy under Biden and Harris. In 2020, he hoped to win over black voters with appeals to his record of criminal justice reform, though he has largely eschewed that messaging in the current cycle.",right,2016
"""Thirty-eight states were completely ignored,"" the compact concludes. Trent England, the founder of Save Our States, told Just the News on Monday that most people who support the national popular vote do so “because they see it as the easiest way to nullify the Electoral College.” He also argues that because the compact creates a block of states, a candidate with a small plurality could end up with the majority of electoral votes, which “destroys the benefit"" of the Electoral College ""to small states.” England also says the national popular vote is “clearly unconstitutional” and that courts would likely “strike it down.” Another critic is Jasper Hendricks, executive director of Democrats for the Electoral College, and a Virginia elector for 2016 Democratic presidential nominee Hillary Clinton. “The compact adds more potential confusion to the presidential election process” by creating “another layer for people to be able to dispute, he said.",right,2016
"“The compact adds more potential confusion to the presidential election process” by creating “another layer for people to be able to dispute, he said. In 2016, Clinton received nearly 2.9 million more votes than GOP nominee Donald Trump, giving her the largest popular vote margin of any losing presidential candidate. In the loss, she became the fifth presidential candidate in U.S.",right,2016
Republican National Committee (RNC) Chairman Michael Whatley on Wednesday said former President Donald Trump's upcoming appearances in blue states this week are in states that could be in play during next week's election.,right,2016
"Trump isscheduledto visit New Mexico, Nevada, and Virginia ahead of the election. Nevada is considered one of the seven swing states this election, but Virginia and New Mexico have been blue states in recent elections.",right,2016
"Whatley insisted that Trump is ""playing offense"" by visiting the blue states in the final stretch of the election, and expressed confidence in the former president's chances of winning critical swing states.",right,2016
“Donald Trump is playing offense right now. We are seeing numbers.,right,2016
"“What we’re seeing right now in the battleground states is Donald Trump continuing to have small but durable leads. ""We feel that we’re in a great position, given the early votes and the absentee votes for him, to expect that we’re going to go into this Election Day with a great opportunity to win this thing,"" he added.",right,2016
"“She’s playing defense in terms of her messaging; she’s playing defense in terms of her polling,” Whatley said. “She is playing defense, really, in terms of having to withdraw resources from states like North Carolina.” Trump and Harris are essentially tied in most swing states, with both candidates polling within the margin of error. Misty Severi is an evening news reporter for Just The News.",right,2016
"Former President Donald Trump on Tuesday night stood by his claims that the 2020 election was ""stolen,"" stating during the presidential debate that his previous comments about losing the election were sarcastic. Debate moderator ABC News' “World News Tonight” anchor David Muir asked Trump whether he was admitting that he lost the 2020 election after he claimed prior to the debate that he ""lost the election by a whisker,"" or that he ""came up a little short."" ""That was said sarcastically,""Trump responded.",right,2016
"Former President Donald Trump on Tuesday night stood by his claims that the 2020 election was ""stolen,"" stating during the presidential debate that his previous comments about losing the election were sarcastic. Debate moderator ABC News' “World News Tonight” anchor David Muir asked Trump whether he was admitting that he lost the 2020 election after he claimed prior to the debate that he ""lost the election by a whisker,"" or that he ""came up a little short."" ""That was said sarcastically,""Trump responded. ""Look, there's so much proof.",right,2016
"We have to have borders, and we have to have good elections,"" Trump continued.",right,2016
"""Our elections are bad, and a lot of these illegal immigrants coming in, they're trying to get them to vote."" Muir responded that he watched the videos in which Trump made the comments, and did not note the sarcasm in the comments.",right,2016
"Former President Donald Trump on Thursday sued former Secretary of State Hillary Clinton and several other Democrats on the grounds that they attempted to rig the 2016 presidential election by creating a false narrative that tied his campaign to Russia. ""President Trump is going on offense.",right,2016
"Former President Donald Trump on Thursday sued former Secretary of State Hillary Clinton and several other Democrats on the grounds that they attempted to rig the 2016 presidential election by creating a false narrative that tied his campaign to Russia. ""President Trump is going on offense. He's naming names,"" Trump spokesperson Liz Harrington told ""Just the News - Not Noise"" hours after the lawsuit was first announced.",right,2016
"He's naming names,"" Trump spokesperson Liz Harrington told ""Just the News - Not Noise"" hours after the lawsuit was first announced.",right,2016
"""He's going after these liars who tried to rig the 2016 election. And when they failed with the fake Russia collusion hoax, when they failed to stop President Trump from winning the presidency, they used it to spy on him to try to derail his presidency and his administration,"" she said. In alawsuitfiled in federal court in Florida, attorneys for the former president wrote, ""Acting in concert, the Defendants maliciously conspired to weave a false narrative that their Republican opponent, Donald J.",right,2016
"Trump, was colluding with a hostile foreign sovereignty."" Trump, who defeated Clinton in the 2016 election, is alleging ""racketeering"" and a ""conspiracy to commit injurious falsehood,"" among other claims. The link between the Trump campaign and Russia that was, in Trump's estimation, fabricated by the DNC and Clinton campaign, triggered an ""unfounded federal investigation"" and a ""media frenzy."" ""Under the guise of 'opposition research,' 'data analytics,' and other political stratagems, the Defendants nefariously sought to sway the public's trust.",right,2016
"The link between the Trump campaign and Russia that was, in Trump's estimation, fabricated by the DNC and Clinton campaign, triggered an ""unfounded federal investigation"" and a ""media frenzy."" ""Under the guise of 'opposition research,' 'data analytics,' and other political stratagems, the Defendants nefariously sought to sway the public's trust.",right,2016
"Trump,"" it reads. ""Everyone should go and at least read the introduction to this lawsuit, because it really is a good recap of up until November 3, what was really the biggest political crime in our history,"" Harrington told Just the News Editor-in-Chief John Solomon and co-host Amanda Head.",right,2016
"""Everyone should go and at least read the introduction to this lawsuit, because it really is a good recap of up until November 3, what was really the biggest political crime in our history,"" Harrington told Just the News Editor-in-Chief John Solomon and co-host Amanda Head. According to the suit, the plan by the Clinton campaign and associated Democrats was to leak to the FBI and media a series of falsified reports alleging connections between the Trump campaign and Moscow. When those reports – examples of which include the famous (and debunked) Steele Dossier – were proven false, operatives and associates of the Clinton camp bugged and hacked Trump Tower in an attempt to manipulate data and show a ""back-channel"" between Trump and Russia.",right,2016
"When those reports – examples of which include the famous (and debunked) Steele Dossier – were proven false, operatives and associates of the Clinton camp bugged and hacked Trump Tower in an attempt to manipulate data and show a ""back-channel"" between Trump and Russia. The Democrats' efforts ""didn't work,"" Harrington said, ""But there was a lot of cost to it.",right,2016
"They're still harassing him."" The former president is seeking both compensatory and punitive damages. Trump alleges that he was ""forced to incur expenses in an amount to be determined at trial, but known to be in excess of twenty-four million dollars ($24,000,000) and continuing to accrue, in the form of defense costs, legal fees, and related expenses.""",right,2016
"Both listed expenses believed to be tied to their campaigns as legal bills. One, Hillary Clinton, walked away with a fine and no prosecution. The other, Donald J.",right,2016
"Trump, is facing trial on 34 felonies in Manhattan state court.",right,2016
The differing treatments of Clinton and Trump for transactions that are now nearly seven years old has reinvigorated a raging debate about whether America has drifted into a two-tier system of justice rife with seemingly double standards.,right,2016
"So the Lady Justice is no longer blind. The blindfold has been taken off, and whoever wields the sword is the one who is administering justice."" Trump's campaign was run in 2016 out of his iconic Trump Tower in Manhattan. On Tuesday he was arraigned on 34 charges brought by Manhattan District Attorney Alvin Bragg alleging that he violated the law by listing in his private company's books repayments to his now convicted lawyer Michael Cohen as legal bills when prosecutor allege they were to cover hush-money payments in 2016 to a porn star who threatened to go public with tawdry tales before Election Day.",right,2016
"In contrast, Clinton ran her campaign out of a different New York City borough, Brooklyn, but faced no prosecution when her campaign and the Democratic National Committee disguised payments for the opposition research known as the Steele dosser that kicked off the Russia collusion scandal as legal compliance costs for her law firm.",right,2016
"The Clinton campaign agreed to pay an $8,000 fine while the DNC agreed payed a much larger sum of $105,000. In addition, both parties promised not to violate these requirements in the future.",right,2016
"In addition, both parties promised not to violate these requirements in the future. The contrasting outcomes not only caught legal experts' attention, they generated quite some outrage on social media this week after Trump's court appearance. ""Blatant double standard against Pres.",right,2016
"""Blatant double standard against Pres. Trump,"" former Just the News TV anchor Carrie Sheffield tweeted. ""Hillary Clinton NOT arrested when her campaign paid $113,000 to settle FEC investigation into whether she violated campaign finance law by misreporting spending on opposition research that became Steele dossier.",right,2016
"Trump,"" former Just the News TV anchor Carrie Sheffield tweeted. ""Hillary Clinton NOT arrested when her campaign paid $113,000 to settle FEC investigation into whether she violated campaign finance law by misreporting spending on opposition research that became Steele dossier. Conservative commentators Jack Posobiec and Charlie Kirk agreed.",right,2016
"Radio host and former California Larry Elder mentioned Bill Clinton and the sexual misconduct allegations made against him, while adding that he -- nor Hillary -- has ever faced criminal charges despite calls for investigations.",right,2016
"This is also potentially reflective of the famousdebate momentfrom 2016 between Clinton and Trump when Clinton said, ""it's just awfully good that someone with the temperament of Donald Trump is not in charge of the law in our country."" To which Trump replied, ""Because you'd in jail,"" causing the audience to erupt and moderator Anderson Cooper to admonish them.",right,2016
"This is also potentially reflective of the famousdebate momentfrom 2016 between Clinton and Trump when Clinton said, ""it's just awfully good that someone with the temperament of Donald Trump is not in charge of the law in our country."" To which Trump replied, ""Because you'd in jail,"" causing the audience to erupt and moderator Anderson Cooper to admonish them. The irony has not been lost on the nation as Trump's trial moves forward and the Clintons face no threat of prosecution. GOP presidential candidate Vivek Ramaswamy offered a novel solution to erase the perceptions of a double standard.",right,2016
"If he fails to do so & I am elected president, I will pardon Trump on Jan. 20, 2025."" You can follow Nick on Twitter@NGivasDC",right,2016
"government charged Dimitri Simes, former adviser to Donald Trump’s 2016 presidential campaign and a Russian-born U.S.",right,2016
"Presidential historian Craig Shirley responded to former Secretary of State Hillary Clinton comparing GOP presidential nominee Donald Trump's planned campaign rally at Madison Square Garden to a Nazi rally at the New York City arena 85 years ago. ""One other thing that you'll see next week ... is Trump actually reenacting the Madison Square Garden rally in 1939,"" Clinton, the 2016 Democratic presidential nominee who Trump defeated to become president, said Thursday night on CNN.",right,2016
"""One other thing that you'll see next week ... is Trump actually reenacting the Madison Square Garden rally in 1939,"" Clinton, the 2016 Democratic presidential nominee who Trump defeated to become president, said Thursday night on CNN. ""President Franklin Roosevelt was appalled that neo-Nazis, fascists in America were lining up to essentially pledge their support for the kind of government that they were seeing in Germany.",right,2016
"""President Franklin Roosevelt was appalled that neo-Nazis, fascists in America were lining up to essentially pledge their support for the kind of government that they were seeing in Germany. So I don't think we can ignore it."" Shirley in his criticism of Clinton's comparison pointed out that Barry Goldwater, whom Clinton supported in college, also held a campaign rally there. ""Dear Ignorant Hillary, Barry Goldwater held a sellout rally in Madison Square Garden in 1962,"" Shirley wrote on X to Clinton.",right,2016
"So I don't think we can ignore it."" Shirley in his criticism of Clinton's comparison pointed out that Barry Goldwater, whom Clinton supported in college, also held a campaign rally there. ""Dear Ignorant Hillary, Barry Goldwater held a sellout rally in Madison Square Garden in 1962,"" Shirley wrote on X to Clinton. ""You remember Goldwater, right?",right,2016
"He was a conservative, just like Donald Trump.",right,2016
"He was a conservative, just like Donald Trump. And Goldwater was called a fascist too by ignorant people like you."" Clinton said in a past interviewthat she used to be a ""Goldwater girl."" In a news release, Shirley said former former President Bill Clinton, Hillary Clinton's husband, accepted the Democratic presidential nomination during the party's national convention at Madison Square Garden in 1992. The Trump campaignalso mentioned the 1992 Democratic convention in a statement responding to Clinton's attack.",right,2016
The Trump campaignalso mentioned the 1992 Democratic convention in a statement responding to Clinton's attack.,right,2016
"""Hillary Clinton is so messed up from her raging 8-year-long case of anti-Trump derangement syndrome that she forgot SHE did an event at Madison Square Garden when she was a Senator, and her husband Bill accepted the Democrat nomination there,” said a spokesperson for the Trump campaign.",right,2016
"Former President Trump is holding a rally in Wilkes-Barre, Pennsylvania, on Saturday at the Mohegan Sun Arena at Casey Plaza. ""In Kamala Harris’ America, Pennsylvanians are struggling to afford the basics and stay safe,"" read the Trump campaign's rally announcement on Monday.",right,2016
"""In Kamala Harris’ America, Pennsylvanians are struggling to afford the basics and stay safe,"" read the Trump campaign's rally announcement on Monday.",right,2016
"The average Pennsylvania family has to pay$958more per month because of higher prices."" A new pollout on Monday showed Trump slightly ahead of Harris in Pennsylvania.",right,2016
"Former President Donald Trump on Tuesday night slammed former President Barack Obama as a ""jerk,"" as the Democrat attempts to rally support for Vice President Kamala Harris in swing states.",right,2016
Obama has attempted to use hisinfluenceto win back support from black male voters that have shifted towards Trump.,right,2016
"“I think he’s a real jerk because I’ve watched him campaign over the last couple of days,” Trump said during a rally in North Carolina. “What a divider he is.",right,2016
"He couldn’t care less, him and his little group of people.” Obama experienced backlash earlier this month after he chastised black male voters for not showing more support for Harris. Trump also argued that turnout at Harris campaign rallies is so low that Democrats need to bring out people with star power, such as Obama and celebrities, to get voters energized. ""The reason they bring  out and other people ...",right,2016
"Trump bragged that he gets a large turnout without live music or star power. However, Trump has been joined on the campaign trail by influential leaders such as Elon Musk, andformer Pittsburgh SteelersLe'Veon Bell, Antonio Brown, and Mike Wallace.",right,2016
"Trump bragged that he gets a large turnout without live music or star power. However, Trump has been joined on the campaign trail by influential leaders such as Elon Musk, andformer Pittsburgh SteelersLe'Veon Bell, Antonio Brown, and Mike Wallace. Misty Severi is an evening news reporter for Just The News.",right,2016
"With the election a week away, the Democrats and legacy media have found their final message against Trump, namely likening him to Adolf Hitler and calling him and his supporters racist. While that messaging has long been prominent among left-wing pundits and politicians, the comparisons have become more prominent in recent days. Trump achieved his long standing goal of packing the iconic New York City venue on Sunday evening.",right,2016
"While that messaging has long been prominent among left-wing pundits and politicians, the comparisons have become more prominent in recent days. Trump achieved his long standing goal of packing the iconic New York City venue on Sunday evening. The event served as something of a capstone to his efforts at winning over blue state voters, even in Democratic bastions like the Empire State.",right,2016
"“In that place, it’s particularly chilling, because in 1939, more than 20,000 supporters of a different fascist leader, Adolf Hitler, packed the Garden for a so-called ‘pro-America rally,’” the outlet stated, showing footage from the event. “Now, against that backdrop of history, Donald Trump … is once again turning Madison Square Garden into a staging ground for extremism.” Some of the comparisons drew mockery over their general lack of substance. Conservative pundit Matt Walsh satirized the Hitler references by posting pictures of Trump and Hitler both eating food.",right,2016
"“Now, against that backdrop of history, Donald Trump … is once again turning Madison Square Garden into a staging ground for extremism.” Some of the comparisons drew mockery over their general lack of substance. Conservative pundit Matt Walsh satirized the Hitler references by posting pictures of Trump and Hitler both eating food. “This is deeply troubling.",right,2016
"Donald Trump has also been documented sitting at tables and eating dinner. Is this just a ‘coincidence,’ or is it yet another Nazi MAGA dog whistle?”he asked, rhetorically.",right,2016
"“We've now reached the 'Hitler drank water, Trump drinks water, thus Trump is like Hitler' phase of the campaign,” podcast hostBen Shapiro posted. In the leadup to the event, moreover, the rhetoric drew outrage from Holocaust survivors, who asserted that the comparison was far from justified and pointed to his support for Israel while in office.",right,2016
"“For her to accuse President Trump of being like Hitler is the worst thing I've ever heard in my 75 years of living in the United States.” “I believe that President Trump is definitely gonna be good for Israel because everything that he has done up to now, was in favor,” he added.",right,2016
"But some of the content at the rally did fuel the comparisons, as some of Trump’s warm up speakers made a number of awkward comments or controversial jokes. Comedian Tony Hinchcliffe in particular, made a number of racially charged remarks that he said were intended as jokes, including referring to Puerto Rico as a “floating island of garbage.” The remark drew outrage from the left, including the Harris campaign.",right,2016
"Tim Walz, for his part, suggested that Hinchcliffe’s remarks reflect the sentiments of the Trump campaign.",right,2016
"Every chance he got, Donald Trump abandoned and insulted them,”she posted.",right,2016
"“It was really, really, really, really, really dumb idea and it distracts from, you know, what Trump's overall closing message has been, which if you look at what he's saying and you look at his paid ads, which they released on Sunday, it's really mostly about the economy and about immigration and about how we can have a more optimistic future in America.” “So, it's a situation where the campaign, obviously, had a plan to turn the message towards the two issues that work and to a sunnier future and this comedian that I've never heard of until yesterday showed up and caused him trouble,” he went on.",right,2016
"Pro-Harris legacy media seized upon Hinchcliffe’s remarks with editorial headlines. “Trump closes with cringe” read thesubject lineof Monday morning’sPolitico Playbook.The Hill, meanwhile, highlighted Hinchcliffe’s comments, but also pointed to comments from other speakers, including Sid Rosenburg, who called Democrats “a bunch of degenerates.” On MSNBC’s “Morning Joe,” references to the 1939 rally made another appearance, with former White House Communications Director Anthony Scaramucci drawing the comparison. “My reaction is that was a combination of 1933 Germany, 1939 Madison Square Garden last night,”he said.",right,2016
"It’s all the things that we were doing in the ‘30s and ‘40s.” Monday saw the release of a Media Research Centerstudyhighlighting the difference in mainstream media coverage of Trump and Harris. In an examination of ABC, CBS, and NBC News coverage of the candidates, the MRC found that 78% of Harris coverage was positive while 85% of Trump coverage was negative.",right,2016
"In an examination of ABC, CBS, and NBC News coverage of the candidates, the MRC found that 78% of Harris coverage was positive while 85% of Trump coverage was negative. This was a departure from 2016, when both candidates received mostly negative coverage, and from 2020, when the difference between the candidates' coverage was less extreme.",right,2016
"Conservatives, for their part, seem relatively unphased by the escalation of the “Trump is Hitler” rhetoric, which has been pervasive since Trump first launched his political career. “The left is attempting to ramp up the Hitler talk, casting MSG as a ‘hate rally,’ and a Comedy Central comedian's obvious joke as a way to rile up their base and turn them out to ‘fight hate.’ It's all absurd, but that's what's happening,”Charlie Kirk said.",right,2016
"“The Far Left press has been going on and on about how Trump is like Hitler, like Mussolini and Stalin combined,”said Elon Musk. “These are people who killed tens of millions of people.",right,2016
"Something is wrong with the press.” With one week until the election, there is little left on the schedule that might present an opportunity for the Harris campaign to one-up the Republicans and “Trump is Hitler” appears to be their closing argument. Whether it will drive turnout as Kirk described remains to be seen.",right,2016
The Trump campaign has doubts.,right,2016
"“I think it's telling that Kamala Harris's closing message is essentially that all of Donald Trump's voters are Nazis, and you should get really pissed off about a comedian telling a joke,” said Republican vice presidential nominee JD Vance at a rally in Wisconsin on Monday. “That is not the message of a winning campaign, and most importantly, it's not the message of a person who's fit to be the President of the United States of America.”",right,2016
"Former President Donald Trump on Thursday called for illegal immigrants who kill American citizens or law enforcement officers to receive the death penalty. ""I am calling for the death penalty for any migrant that kills an American citizen or law enforcement officer,""he saidat a Thursday rally in Albuquerque, New Mexico.",right,2016
