Text,Leaning,Year
"Throughout the 1980s, Democratic presidential candidates performed almostequallywell among college and non-college whites, a key first step in what Ronald Brownstein hasdubbeda “class inversion” of the parties among white voters.Doubling down on this inversion, the New Democrats believed, was the path to victory — no matter the costs to unions, the poor, or African Americans.Clintonism’s RiseAfter Dukakis’s drubbing in 1988, the neoliberals called for Democrats to move even further to the right.In the DLC’s post-1988report, strategists William Galston and Elaine Kamarck insisted that the Democrats should distance themselves from the language of New Deal liberalism and embrace “middle-class values” like “individual responsibility, hard work, [and] equal opportunity.”The DLC’s leaders increasingly pinned their electoral hopes on Arkansas governor Bill Clinton, who became the Council’s chair in 1990. Clinton’stakeawayfrom Dukakis’s loss was as misguided as it was DLC friendly: “If we lead with class warfare, we lose.”In 1992, Clinton carried the pro-business centrism that hadsuffusedhis governorship onto the presidential campaign trail.",left,2016
"Throughout the 1980s, Democratic presidential candidates performed almostequallywell among college and non-college whites, a key first step in what Ronald Brownstein hasdubbeda “class inversion” of the parties among white voters.Doubling down on this inversion, the New Democrats believed, was the path to victory — no matter the costs to unions, the poor, or African Americans.Clintonism’s RiseAfter Dukakis’s drubbing in 1988, the neoliberals called for Democrats to move even further to the right.In the DLC’s post-1988report, strategists William Galston and Elaine Kamarck insisted that the Democrats should distance themselves from the language of New Deal liberalism and embrace “middle-class values” like “individual responsibility, hard work, [and] equal opportunity.”The DLC’s leaders increasingly pinned their electoral hopes on Arkansas governor Bill Clinton, who became the Council’s chair in 1990. Clinton’stakeawayfrom Dukakis’s loss was as misguided as it was DLC friendly: “If we lead with class warfare, we lose.”In 1992, Clinton carried the pro-business centrism that hadsuffusedhis governorship onto the presidential campaign trail. Traditional left-liberal concerns — such as economic inequality, poverty, and racial segregation — received short shrift.",left,2016
"Traditional left-liberal concerns — such as economic inequality, poverty, and racial segregation — received short shrift. He explained issues of inequality in terms of individual skills and education, not policy or political power.“[W]hat you earn depends on what you learn,” Clinton and his vice presidential nominee, Al Gore,proclaimedin their campaign book. The solution to stagnant incomes, they argued, wasn’t robust government intervention, but creating “the best educated, best-trained workforce in the world.” They had little use for unions and eagerly supported “free trade” agreements.",left,2016
"“We believe in free enterprise and the power of market forces,” they wrote.According to Clinton, there was little that stoking the growth of the postindustrial “New Economy” couldn’t solve.",left,2016
"As he proclaimed in his 1992 DNC acceptancespeech, “The most important family policy, urban policy, labor policy, minority policy, and foreign policy America can have is an expanding, entrepreneurial economy of high-skill, high-wage jobs.”With his deep-rooted faith in high-tech entrepreneurialism, Clinton differed little from Dukakis.",left,2016
"As he proclaimed in his 1992 DNC acceptancespeech, “The most important family policy, urban policy, labor policy, minority policy, and foreign policy America can have is an expanding, entrepreneurial economy of high-skill, high-wage jobs.”With his deep-rooted faith in high-tech entrepreneurialism, Clinton differed little from Dukakis. But Clinton added a crucial element: arightward turnon race. Years later, DLC acolytes woulddenyand downplay the role of racism in Clinton’s 1992 campaign.",left,2016
"Years later, DLC acolytes woulddenyand downplay the role of racism in Clinton’s 1992 campaign. But its centrality to Clinton and the New Democrats was undeniable.",left,2016
But its centrality to Clinton and the New Democrats was undeniable.,left,2016
"As Franklin Foeradmittedin a sympathetic account, “More than any issue, race defined the rise of the New Democrats in the 1980s.”Clinton didn’t just take black voters for granted.",left,2016
"He snubbed Jesse Jackson, denouncedSister Souljah,executedRicky Ray Rector, and adopted punitive, racialized stances onwelfareandcriminal justice.In part, Clinton’s racial posturing was aimed at winning back working-class whites. After all, if non-college whites were to the left of the party on economic issues and to the right of the party on social issues, the New Democrats knew which way they preferred to move.",left,2016
"After all, if non-college whites were to the left of the party on economic issues and to the right of the party on social issues, the New Democrats knew which way they preferred to move. But the lurch to the right on race was also designed to help Clintonwin over“white, mainly suburban, mostly middle-class voters,” who were intolerant of anything beyond an empty commitment to “equal opportunity” for African Americans.Clinton didn’t just take black voters for granted. He pointedly used African Americans as a foil to demonstrate that Democrats had abandoned racial liberalism.Bill Clinton in 1993.",left,2016
"But the lurch to the right on race was also designed to help Clintonwin over“white, mainly suburban, mostly middle-class voters,” who were intolerant of anything beyond an empty commitment to “equal opportunity” for African Americans.Clinton didn’t just take black voters for granted. He pointedly used African Americans as a foil to demonstrate that Democrats had abandoned racial liberalism.Bill Clinton in 1993. Library of CongressIn some ways, Clinton’s gambit succeeded.",left,2016
"Library of CongressIn some ways, Clinton’s gambit succeeded. The Arkansas governor equaled Dukakis’s percentages among every group of white voters except whites with some college (among whom Clinton ran six points ahead of Dukakis).",left,2016
The Arkansas governor equaled Dukakis’s percentages among every group of white voters except whites with some college (among whom Clinton ran six points ahead of Dukakis).,left,2016
"Bush), Clinton performed better than Dukakis as a share of the two-party vote.Still, Clinton’s ostensibly resounding win overshadowed some troubling trends.",left,2016
"“Clinton’s ratings are about as high among affluent, educated, managers as among less-educated blue collar Americans,”Los Angeles Timespollster John Brennannoted.",left,2016
"“Younger blue-collar males — a particularly pessimistic lot these days — remain doubtful about Clinton.” Nor were blue-collar whites the only group uncertain about Clinton.Despite New Democrats’ conviction that they could tack right on racial issues without losing African-American voters, the 1992 Democratic primariessaw“the smallest black voter turnout for a presidential primary in a decade.” In many key states, Clinton won less than half the number of African-American votes that Jesse Jackson had received during his losing campaign four years earlier. Lack of black enthusiasm for Clinton continued into the general election, both in terms ofturnoutand voteshare.But the New Democrats claimed that Clinton’s victory proved that economic and cultural centrism worked.",left,2016
"Lack of black enthusiasm for Clinton continued into the general election, both in terms ofturnoutand voteshare.But the New Democrats claimed that Clinton’s victory proved that economic and cultural centrism worked.",left,2016
"(In truth, the force that propelled Clinton over the finish line in 1992 was Americans’skittishnessaboutthe economy.)Once in office, Clinton did little to reassure Americans uneasy about their material standing. In fact, to many members of the party’s traditional voting base, his actions had the opposite effect.",left,2016
"On the other side were those earning over $50,000 and four year college graduates.” In a prescient aside, Molyneux warned that blue-collar workers would hold Democrats accountable in the decades to come if it became clear that trade had cost them their jobs.By the end of his first term, Clinton was declaring that “the era of big government is over,” and that Americans were entering “the era of balanced budgets and smaller government.” Welfare was also on the chopping block.Since the program’s inception, conservatives had yearned to eliminate cash assistance to the needy (officially called Aid to Families with Dependent Children). Neither Reagan nor Bush had been able to achieve that goal.",left,2016
"Neither Reagan nor Bush had been able to achieve that goal. But Clinton made it a priority. Early in his reelection year, Clinton sided with Republicans against most congressional Democrats (and a fewmembersof his own administration) to “end welfare as we know it,” a policy shift thatincreaseddeeppovertyand left many of the most marginalized with nowhere to turn.This didn’t much trouble Clinton, however.",left,2016
"Early in his reelection year, Clinton sided with Republicans against most congressional Democrats (and a fewmembersof his own administration) to “end welfare as we know it,” a policy shift thatincreaseddeeppovertyand left many of the most marginalized with nowhere to turn.This didn’t much trouble Clinton, however.",left,2016
"Neither the blue-collar workers opposed to NAFTA nor the poor Americans hurt by welfare reform were in his targeted demographic. Instead, Clinton’s reelection campaign focused on a group of upscale white women dubbed “soccer moms.”While Clinton hadlostwhite married suburban women to Bush by nearly a two-to-one margin in 1992, polls in 1996 showed Clinton edging Dole among this group. Suddenly, the “soccer mom” vote assumed an outsized role in the imagination of Clinton strategists.",left,2016
"Suddenly, the “soccer mom” vote assumed an outsized role in the imagination of Clinton strategists.",left,2016
"The problem was, they weren’t really Democratic voters.“What makes the soccer moms so key this time is that they are voting Republican for Congress and Democratic for President,” Democratic pollster Celinda Lakeexplained. Clinton’s strategy, in other words, revolved around courting voters that would help him secure reelection, but wouldn’t provide him with the Democratic congressional majority necessary (if insufficient) to enact progressive policies. (Lake, for her part, believed Clinton should target “waitress moms” — blue-collar women who were a more traditional Democratic constituency.)On Election Day, Clinton defeated Bob Dole with hugegainsin the suburbs and among college-educated women.",left,2016
"(Lake, for her part, believed Clinton should target “waitress moms” — blue-collar women who were a more traditional Democratic constituency.)On Election Day, Clinton defeated Bob Dole with hugegainsin the suburbs and among college-educated women. Yet, as Lake predicted, “soccer moms”tendedto split their tickets, pulling the lever for Clinton for president and Republicans for Congress.Not that many Clinton allies minded.",left,2016
"Yet, as Lake predicted, “soccer moms”tendedto split their tickets, pulling the lever for Clinton for president and Republicans for Congress.Not that many Clinton allies minded. New Democrats, onereportnoted, could “hardly hide their glee” that the Democrats failed to retake the House, because it meant that Clinton would have cover to reach across the aisle and make a deal on entitlement programs.After Clinton’s reelection, the DLC pushed him, in From’swords, to pursue a “fundamental restructuring of our biggest systems for delivering public benefits — Medicare, Social Security, and public education, for openers.” For New Democrats, that meant “marketplace” solutions and a “grand bargain” with Republicans that traded higher minimum Social Security benefits for partial privatization, “promot[ing] individual wealth creation and broader ownership.”“The grand bargain sketched here .",left,2016
"Yet, as Lake predicted, “soccer moms”tendedto split their tickets, pulling the lever for Clinton for president and Republicans for Congress.Not that many Clinton allies minded. New Democrats, onereportnoted, could “hardly hide their glee” that the Democrats failed to retake the House, because it meant that Clinton would have cover to reach across the aisle and make a deal on entitlement programs.After Clinton’s reelection, the DLC pushed him, in From’swords, to pursue a “fundamental restructuring of our biggest systems for delivering public benefits — Medicare, Social Security, and public education, for openers.” For New Democrats, that meant “marketplace” solutions and a “grand bargain” with Republicans that traded higher minimum Social Security benefits for partial privatization, “promot[ing] individual wealth creation and broader ownership.”“The grand bargain sketched here . .",left,2016
"“And it would embody a new approach to governing based on a key New Democrat insight: That in the Information Age, government’s role is not to take care of us, but to give us the tools we need to take care of ourselves and each other.”In late 1997, Clinton met secretly with House GOP leader Newt Gingrich and Ways and Means chair Bill Archer to hammer out a plan to partially privatize Social Security. “I’m prepared to take the political heat to provide political cover for the Republicans,” ClintonassuredArcher.",left,2016
"The outlines of the deal included a hike in the retirement age and the diversion of a portion of payroll tax dollars into private accounts.In exchange for dismantling the greatest Democratic policy achievement of the twentieth century, virtually all Clinton wanted was a promise that the GOP wouldn’t try to use the projected budget surplus for tax cuts.Clinton and Gingrich planned to announce their Social Security privatization deal in 1998. Then the two would turn to overhauling Medicare.",left,2016
"The president’s strategy was to ignore the protests of more progressive Democrats and assemble a coalition of Republicans and conservative New Democrats and Blue Dog Democrats to pass entitlement reform.Only the Monica Lewinsky scandal saved what remained of the American welfare state from Clinton and Gingrich’s clutches.The White-Collar Strategy Gains Steam — and Runs AgroundReflecting on the results of the 1996 campaign, Democratic strategistscouldn’t agreewhy Clinton had prevailed.The DLC claimed that Clinton’s centrist stances on the budget, welfare, and crime had garnered him the votes of upscale, college-educated whites.",left,2016
"But former Clinton pollster Stanley Greenberg argued that Clinton won because working- and middle-class voters believed (incorrectly, as it turned out) that he would pursue traditional Democratic domestic priorities, including defending Medicare and Social Security.In some sense, the debate was academic.",left,2016
"The dot-com boom lifted the economy, making Clinton a shoo-in for reelection, even if he didn’t exactly inspire enthusiasm. (Turnout in 1996 was the lowestsince1924, with less than half of eligible Americans casting a ballot.) But the discussion was of enormous importance for charting the party’s path forward.Clinton’s success emboldened New Democrats in their declarations that the party’s future lay with well-off whites.",left,2016
"The dot-com boom lifted the economy, making Clinton a shoo-in for reelection, even if he didn’t exactly inspire enthusiasm. (Turnout in 1996 was the lowestsince1924, with less than half of eligible Americans casting a ballot.) But the discussion was of enormous importance for charting the party’s path forward.Clinton’s success emboldened New Democrats in their declarations that the party’s future lay with well-off whites. “Just as industrial workers formed the backbone of the New Deal coalition, the party needs to attract the knowledge workers who are emerging as the dominant force in the information economy,” Marshallwrotein 1997.",left,2016
"“Liberal elites,” he claimed, were the only ones who supported “economic populism.”Likewise, Clinton pollster Mark Pennarguedthat the president’s reelection proved that blue-collar whites were now irrelevant to the Democratic Party.",left,2016
"Attempts to appeal to the working class, he claimed, would pull the Democrats back into making a “losing class-warfare argument.”More progressive Democratic strategists pointed to warning signs obscured by Clinton’s victory.",left,2016
"“They strongly support measures designed to hold corporations accountable and are markedly skeptical of the value of free trade agreements.” The DLC’s “elite centrist agenda” of balanced budgets and entitlement cuts, he warned, held little appeal for these voters.Clinton’s policies not only disproportionately harmed the poor and people of color — they didn’t even secure the loyalties of working-class whites.",left,2016
"“They strongly support measures designed to hold corporations accountable and are markedly skeptical of the value of free trade agreements.” The DLC’s “elite centrist agenda” of balanced budgets and entitlement cuts, he warned, held little appeal for these voters.Clinton’s policies not only disproportionately harmed the poor and people of color — they didn’t even secure the loyalties of working-class whites. Democrats experiencedanotherdrop in support among white workers during the mid-1990s, likely as result ofNAFTAandotherClinton economic policies as well as the cultural conservatism of working-class white men.Ultimately, Clinton’s sole claim to lionization by the New Democrats came from his electoral victories and the relatively rapid economic growth of the late 1990s. However, asFiveThirtyEight’s Ben Casselman hasargued, most of the things that boosted the economy, from the rise of the Internet to the entry of the Baby Boomers into their peak earning years, had little to do with Clinton’s policies.",left,2016
"However, asFiveThirtyEight’s Ben Casselman hasargued, most of the things that boosted the economy, from the rise of the Internet to the entry of the Baby Boomers into their peak earning years, had little to do with Clinton’s policies. And in gutting welfare, signing NAFTA, cutting capital gains taxes, and deregulating Wall Street, Clinton’s policies did tremendous harm to the poor and working class while helping set the stage for the financial crisis that gave us the Great Recession.“The president might not be able to conjure GDP growth out of thin air,” theAtlantic’s Derek Thompson haswritten.",left,2016
"And in gutting welfare, signing NAFTA, cutting capital gains taxes, and deregulating Wall Street, Clinton’s policies did tremendous harm to the poor and working class while helping set the stage for the financial crisis that gave us the Great Recession.“The president might not be able to conjure GDP growth out of thin air,” theAtlantic’s Derek Thompson haswritten.",left,2016
"“But he (or she) can shape how the winnings are distributed.” Under Clinton, that distribution was upward. The Gini coefficientgrewthroughout the 1990s as the incomes of the very richestshot up.The New Democrats parried criticisms that they had abandoned the poor and working class or stoked inequality by formulating a 1990s version of the embourgeoisement thesis.",left,2016
"“Everything that a strategist does — everything that I do as a strategist — is focused on suburban voters,” Democratic pollster Doug SchoentoldtheNew York Times.The strategy of the Republican nominee that year, Texas governor George W. Bush, was based on running against Clinton’s personal foibles and blurring the lines between Democratic nominee Al Gore’s Clintonesque centrism and Bush’s own “compassionate conservatism.” It was an argument that voters could be forgiven for believing, considering Clinton had spent the 1990s attempting to elide the differences between his party and the GOP. With seemingly few major policy distinctions, many voters viewed the race as little more than apersonalitycontest, and Gore trailed Bush throughout the summer.In a desperate attempt to avert defeat, Gore made a late-campaign foray into “mild–mannered”economicpopulism, beginning with his conventionspeech.",left,2016
"Attacking oil companies and pharmaceutical companies and insurance companies will not win elections, I guarantee you.” Gore’s populism, the DLCers warned, risked alienating the well-off whites that they had worked so hard to attract. “Once you have a class warfare message, you can’t appeal to the upper middle class,” an unnamed Clinton White House strategisttoldtheDaily News. “Democrats have to be the party of the new economy.” Neoliberal journalists likeMickey Kaus,Michael Kinsley, Mort Zuckerman, and Joe Kleinjoinedconservativepundits like George Will and Peggy Noonan in panning Gore’s populist turn.When Gore lost the Electoral College vote, DLCacolytesblamedGore’spopulism, however tepid, for his defeat.",left,2016
"By emphasizing class warfare he seemed to be talking to Industrial Age America, not Information Age America.”However, contra From, the pollsmadeclearthat Gore’s eleventh-hour populism had staved off defeat in the popular vote by energizing the Democratic base andwinningbacksome downscale whites — allwithoutperformingworsethan Clinton had among the DLC’s prized upscale demographic. In fact, many Bush voterspreferredGore’s economic message, but voted against him because they disliked him personally or associated him with Clinton’s scandals.",left,2016
"In fact, many Bush voterspreferredGore’s economic message, but voted against him because they disliked him personally or associated him with Clinton’s scandals. (The number one reason Bush voters cited for their choice: “restoring honor and dignity to the White House.”)Gore’s Electoral College loss wasn’t the only bad news for Democrats.",left,2016
"“The Clinton years have, in effect, equalized the strength of the two parties,” Bill Schneidernotedin theAtlanticin early 2001.",left,2016
"“Under Clinton the Republicans made gains unmatched even during the Reagan era — and they held on to them.”Yet, thanks to the influence of the DLC, the neoliberals’ view of Gore’s loss as a loss for populism largely carried the day.In 2004, the New Democrats got what they wanted.",left,2016
"Kerry, he continued, “stands for economic growth and opportunity, not redistribution; for expanding the middle class, not the middle-class tax burden; for national strength, not national weakness; for work, not welfare; for tackling big challenges with reforms; and for an ethic of duty and responsibility.”“Democrats are on the cusp of becoming a majority party today,” Fromgushed, “because New Democrats like Bill Clinton and John Kerry rescued the party in the 1990s.”From couldn’t have been more wrong. Bush increased his margin of victory from 2000across virtually every demographic, including women, college-educated voters, moderates, and independents.",left,2016
"The path forward on cultural issues, according to Marshall, was “values centrism,” which seemed to amount to little more than a further rightward tack on “family values” issues likeabortionandanotherattempt to trim Social Security.So shopworn and unpersuasive were the DLC’s arguments that even many mainstream pundits were beginning to question the New Democrats’ fundamental theses.Following Democrats’ 2004 losses, Chuck Toddarguedit was time for Democrats to retire “Clinton’s strategy of centrist triangulation.” While Clinton may have won in 1992, he noted, the Clintonite strategy had proven “disastrous” for the Democratic Party as a whole.",left,2016
"“Clinton worried mainly about his own political fortunes, to the detriment of his party,” Todd wrote, adding that “perhaps the most remarkable statistic from the 2004 election is the record of those candidates for whom Clinton campaigned: all eight lost.”After back-to-back defeats at the presidential level, some Democrats began taking their first, tentative steps away from tepid centrism.",left,2016
"The Democrats madedramatic gainsamong working-class whites, cutting their deficit among the group in half from 2004, andsubstantially increasedtheir margins among Latinos and Asian Americans.By 2008, it seemed that neoliberal centrism was finally reaching its race-baiting end. The DLC had beenpositioningHillary Clinton for a White House bid since before the 2006 midterms. Now she was its preferred candidate, tapping the DLC-approved Penn as her campaignstrategist.",left,2016
"Now she was its preferred candidate, tapping the DLC-approved Penn as her campaignstrategist. But the candidacy of Barack Obama, who hadprominentlyshunnedtheDLC, torpedoed both her campaign’s attempts to make her nomination appear inevitable and the DLC’s coveted coalition of well-off whites.Almost immediately, Obama began pullingcollege-educatedvoters from Clinton, and he easily captured theyouth vote, too. Despite pundit handwringing about whether Obama was “black enough” to peel off African-American votes from the well-known Clinton, he gained ground quickly, andendorsementsfrom prominent black Democrats like John Lewis accelerated African Americans’ exodus from Clinton.Clinton’sonly hopeof besting Obama lay with working-class whites.",left,2016
"Despite pundit handwringing about whether Obama was “black enough” to peel off African-American votes from the well-known Clinton, he gained ground quickly, andendorsementsfrom prominent black Democrats like John Lewis accelerated African Americans’ exodus from Clinton.Clinton’sonly hopeof besting Obama lay with working-class whites.",left,2016
Now Clinton was stuck trying toawkwardly and dishonestlydistance herself from NAFTA and other unpopular polices from her husband’s White House.,left,2016
"Now Clinton was stuck trying toawkwardly and dishonestlydistance herself from NAFTA and other unpopular polices from her husband’s White House. Her initial lead over Obama on economic issuesshrankas the primary wore on.With Clinton hemorrhaging support among African Americans and little in the way of a positive economic message to sell working-class whites, the Clinton campaign decided, as political scientist Thomas F. Schallernoted, “that if they were going to lose the black vote, they might as well turn it into an advantage with other elements in the Democratic coalition, notably white working-class voters.”That meant race-baiting on a scale that would rival her husband’s performance in 1992.",left,2016
"“Every speech [by Clinton] should contain the line that you were born in the middle of America to the middle class in the middle of the last century.” With Clinton down in the polls, the racial subtext in Penn’s argument became the text.Playing upon rumors that Obama was a secret Muslim, the Clinton campaigncirculateda photo of Obama wearing traditional Somali clothing. Obama’s campaign manager denounced the campaign literature as “shameful offensive fear-mongering.” Butmoreracistappealsfollowed.",left,2016
"“Won’t a single tape of [Reverend Jeremiah] Wright going off on America with Obama sitting there be a game ender?” Pennspeculatedin a March memo. Sure enough, tapes of Wright’s sermons found their way into the press’s hands, and Clinton loudlycriticizedObama’s attendance at Wright’s church.Most significantly, the Clinton campaign argued that her strength among working-class whites made her asafer betto beat the Republican nominee in the fall. Stumping for Clinton, Pennsylvania governor Ed Rendell warned that downscale whites in his home statewouldn’t votefor a black candidate, putting a key swing state in play for the GOP.",left,2016
"Sure enough, tapes of Wright’s sermons found their way into the press’s hands, and Clinton loudlycriticizedObama’s attendance at Wright’s church.Most significantly, the Clinton campaign argued that her strength among working-class whites made her asafer betto beat the Republican nominee in the fall. Stumping for Clinton, Pennsylvania governor Ed Rendell warned that downscale whites in his home statewouldn’t votefor a black candidate, putting a key swing state in play for the GOP. And Clinton, dispensing with any campaign trail euphemisms,braggedthat she ran better than Obama “among working, hard-working Americans, white Americans.”Obama’s Campaign Successes and Governing FailuresObama’s identity meant that, almost bynecessity, his 2008 campaign couldn’t replicate the neoliberalism of a Gore or Kerry.",left,2016
"And Clinton, dispensing with any campaign trail euphemisms,braggedthat she ran better than Obama “among working, hard-working Americans, white Americans.”Obama’s Campaign Successes and Governing FailuresObama’s identity meant that, almost bynecessity, his 2008 campaign couldn’t replicate the neoliberalism of a Gore or Kerry.",left,2016
"While the 2004 DNC speech that put Obama on the political map was a pastiche of the worst centrist bromides, his past as a community organizer and his race meant that the GOP would spend the entire 2008 campaign portraying Obama as asocialistMuslimblack nationalistwho was “palling around with terrorists.” These were the kinds of attacks that DLC types had feared most, but Obama couldn’t escape them.As a result, the Obama campaign put its efforts less into winning over the mythical “soccer moms” or other moderate suburban whites and more into turning out former nonvoters andfirst-timevoters, many of whom were people of color or Millennials.Two strategy stories emerged from Obama’s campaign, and, in time, the perceived importance of each would shape future Democratic campaigns — including Clinton’s ill-fated 2016 run.",left,2016
"Obamalackeda coherent economic philosophy, and insofar as he had one, it was that of a market-friendly “University of Chicago Democrat.” When the time came to select economic advisers, he reached back to the Clinton administration.One of the few fresh faces in Obama’s cabinet was Council of Economic Advisers chair Christina Romer. In December 2008, the Berkeley economist calculated that to fill the hole caused by the Great Recession, the economyneedednearly$1.8 trillionin stimulus.",left,2016
"In December 2008, the Berkeley economist calculated that to fill the hole caused by the Great Recession, the economyneedednearly$1.8 trillionin stimulus. As the economy continued to deteriorate, it became clear that Romer’s estimate was, if anything,too small.But Peter Orszag, Rahm Emanuel, and Larry Summers — all Clinton White House veterans —insistedthat $1.8 trillion, or anything close to it, was too large. Substantively, they knewit wasn’t.",left,2016
Areas where homeownerssaw their wealth evaporateduring the financial crisis (an outcome the Obama administration could’ve prevented) went for Trump in 2016.,left,2016
"“Obama’s handling of the mortgage crisis,” Dayen writes, “may have cost Hillary Clinton the election.”If the little-known HAMP acted as a political ticking time bomb for the Democrats, the political effects of the Affordable Care Act’s shortcomings were almost immediate.During his run for the White House, Obama promised to make health care reform negotiations transparent,pledgingto televise them on C-SPAN.",left,2016
"Then–Newark mayor Cory Booker called Obama’s attacks on Romney’s Bain Capital “nauseating.” “If you look at the totality of Bain Capital’s record,” Bookersaidon NBC’sMeet the Press, “they’ve done a lot to support businesses [and] to grow businesses.” Former president Bill Clinton also popped up tocriticizeObama’s assaults on Romney’s “sterling business career.”But despite naysaying from Clinton, Booker, and other Third Way types, the Obama campaign stayed the course.Barack Obama casts his ballot in Chicago during early voting on October 25, 2012. Obama White House / FlickrFor good measure, the campaign upped its ground game, too.",left,2016
"AsPoliticoexplained, it would becomprisedof “relatively upscale whites with racial and ethnic minorities,” allowing Democrats to ignore both working-class whites (whom the party now ceded to the GOP) and people of color (who had nowhere else to go besides the Democratic Party).In political terms, then, the Democrats’ new coalition would be defined by appeals to well-off whites. This necessitated, as Third Way and other New Democrats repeatedlydeclared, steering clear of economic populism and embracing a positive, pro-market message.The new common sense about a burgeoning Democratic majority would underpin the campaign of Hillary Clinton, who Democratic Party leaders had viewed as the presumptive 2016 nominee since her loss to Obama in 2008.While both Bernie Sanders’s surprisingly strong showing in the Democratic primary and theeconometricmodelspredictinga tossup in the general should’ve been a warning to party leaders, the Clinton campaign pressed onward with its strategy. And it couldn’t have asked for a better opponent than Donald Trump — or a better candidate than Hillary Clinton.In the eyes of Democratic elitesandmostpundits, Trump’s right-wing populism was tailor-made toalienateeducated suburban whites, while Clinton’s business-friendly technocratic moderation was perfectly suited to their tastes.",left,2016
"This necessitated, as Third Way and other New Democrats repeatedlydeclared, steering clear of economic populism and embracing a positive, pro-market message.The new common sense about a burgeoning Democratic majority would underpin the campaign of Hillary Clinton, who Democratic Party leaders had viewed as the presumptive 2016 nominee since her loss to Obama in 2008.While both Bernie Sanders’s surprisingly strong showing in the Democratic primary and theeconometricmodelspredictinga tossup in the general should’ve been a warning to party leaders, the Clinton campaign pressed onward with its strategy. And it couldn’t have asked for a better opponent than Donald Trump — or a better candidate than Hillary Clinton.In the eyes of Democratic elitesandmostpundits, Trump’s right-wing populism was tailor-made toalienateeducated suburban whites, while Clinton’s business-friendly technocratic moderation was perfectly suited to their tastes. Geoff Garin, the pollster for Clinton’s super PAC,predictedthat Clinton would make huge inroads among educated white suburbanites (even college-educated Republican men), because they were “turned off by Trump, both stylistically and by his economic approach.”In the view of Democratic Party insiders, losses among white working-class voters repelled by Clinton’s business-friendly record and attracted to Trump’s populism would be more than offset by gains among well-off whites.“For every blue-collar Democrat we will lose in western Pennsylvania, we will pick up two or three moderate Republicans in the suburbs of Philadelphia,” Chuck SchumertoldtheWashington Post, in a variant of the mantra he’drepeatthroughout the campaign.",left,2016
"And it couldn’t have asked for a better opponent than Donald Trump — or a better candidate than Hillary Clinton.In the eyes of Democratic elitesandmostpundits, Trump’s right-wing populism was tailor-made toalienateeducated suburban whites, while Clinton’s business-friendly technocratic moderation was perfectly suited to their tastes. Geoff Garin, the pollster for Clinton’s super PAC,predictedthat Clinton would make huge inroads among educated white suburbanites (even college-educated Republican men), because they were “turned off by Trump, both stylistically and by his economic approach.”In the view of Democratic Party insiders, losses among white working-class voters repelled by Clinton’s business-friendly record and attracted to Trump’s populism would be more than offset by gains among well-off whites.“For every blue-collar Democrat we will lose in western Pennsylvania, we will pick up two or three moderate Republicans in the suburbs of Philadelphia,” Chuck SchumertoldtheWashington Post, in a variant of the mantra he’drepeatthroughout the campaign. “The voters who are most out there figuring out what to do are not the blue-collar Democrats.",left,2016
"They are the college-educated Republicans or independents who lean Republican in the suburbs.”Following this logic, the Clinton campaign went out of its way to charm moderate Republicans. Itoverruledthe DNC’scampaignstrategy, which called for boosting both Clinton and down-ballot Democrats by portraying Trump and the GOP as two sides of the same extremist coin.",left,2016
"They are the college-educated Republicans or independents who lean Republican in the suburbs.”Following this logic, the Clinton campaign went out of its way to charm moderate Republicans. Itoverruledthe DNC’scampaignstrategy, which called for boosting both Clinton and down-ballot Democrats by portraying Trump and the GOP as two sides of the same extremist coin. Instead, as DNC communications director Luis Miranda wrote in an email, the Clinton campaign wanted to “disaggregate Trump from down ballot Republicans” in the belief that doing so would make it easier for moderate Republican voters to cast ballots for Clinton.Clinton’s advertisements contained the least amount of policy content for a presidential campaign since at least 2000.Hillary Clinton speaking with supporters at a town hall meeting in Manchester, NH in January 2016.",left,2016
"Itoverruledthe DNC’scampaignstrategy, which called for boosting both Clinton and down-ballot Democrats by portraying Trump and the GOP as two sides of the same extremist coin. Instead, as DNC communications director Luis Miranda wrote in an email, the Clinton campaign wanted to “disaggregate Trump from down ballot Republicans” in the belief that doing so would make it easier for moderate Republican voters to cast ballots for Clinton.Clinton’s advertisements contained the least amount of policy content for a presidential campaign since at least 2000.Hillary Clinton speaking with supporters at a town hall meeting in Manchester, NH in January 2016. Gage Skidmore / FlickrRather than slamming Trump for his record as a rapacious businessman — as Obama had done to Romney — ClintonstressedTrump’s noxious personality.",left,2016
"Instead, as DNC communications director Luis Miranda wrote in an email, the Clinton campaign wanted to “disaggregate Trump from down ballot Republicans” in the belief that doing so would make it easier for moderate Republican voters to cast ballots for Clinton.Clinton’s advertisements contained the least amount of policy content for a presidential campaign since at least 2000.Hillary Clinton speaking with supporters at a town hall meeting in Manchester, NH in January 2016. Gage Skidmore / FlickrRather than slamming Trump for his record as a rapacious businessman — as Obama had done to Romney — ClintonstressedTrump’s noxious personality. She touted every endorsement she received from Republicans, and gave billionaires likeMeg WhitmanandMichael Bloombergstarring roles in her campaign.The result, asBuzzfeed’s Ruby Cramersummarized, was a campaign that didn’t “talk about Republican extremism or Republican rhetoric or Republican ideology” and instead focused “almost exclusively about Donald Trump, his temperament, his qualifications, his character, and his fitness to serve, leaving the rest of the Democratic Party to adjust to a general election that has little to do with traditional partisan policy or politics.”More than three-quarters of Clinton’s campaign advertisements foregrounded Trump’s character.",left,2016
