Text,Leaning,Year
"""Younger blue-collar males - a particularly pessimistic lot these days - remain doubtful about Clinton."" Nor were blue-collar whites the only group uncertain about Clinton.Despite New Democrats' conviction that they could tack right on racial issues without losing African-American voters, the 1992 Democratic primariessaw""the smallest black voter turnout for a presidential primary in a decade."" In many key states, Clinton won less than half the number of African-American votes that Jesse Jackson had received during his losing campaign four years earlier. Lack of black enthusiasm for Clinton continued into the general election, both in terms ofturnoutand voteshare.But the New Democrats claimed that Clinton's victory proved that economic and cultural centrism worked. (In truth, the force that propelled Clinton over the finish line in 1992 was Americans'skittishnessaboutthe economy.)Once in office, Clinton did little to reassure Americans uneasy about their material standing.",left,2016
"While Trump cannot raise sufficient funds to finance an effective general election campaign, Clinton is armed with a much larger war chest. Fueled by the widespread loathing of Trump among young people, women, people of color, and immigrants, Clinton will build a massive ""get out the vote"" machine - well beyond the foot soldiers provided by the AFL-CIO and the mainstream organizations of women, LGBT folks, and people of color. While she may not be able to mobilize the electorate on the scale Obama did in 2008, when nearly 60 percent of eligible voters came to the polls, the election is Clinton's to lose.Second, lesser-evilism has actually accelerated thedrift to the rightin US politics.",left,2016
"Library of CongressIn some ways, Clinton's gambit succeeded. The Arkansas governor equaled Dukakis's percentages among every group of white voters except whites with some college (among whom Clinton ran six points ahead of Dukakis). But because 1992 was a three-way race (with Texas billionaire Ross Perot finishing in a strong third behind George H.",left,2016
"The Trump phenomenon is part and parcel of the growth of right-wing populism among the middle classes across the capitalist world, as seen in the growth of the UK Independence Party in Britain, the National Front in France, and the Five Star Movement in Italy.Right-wing populism is ideologically similar to the classic fascist movements of the 1920s and 1930s. Without question, the Trump campaign has allowed genuinely fascist elements in the United States - white supremacist organizations that physically confront unions, immigrants, native-born people of color, and LGBT people - to emerge into the political sunlight.Trump's encouragement of physical violence against his political opponents and the emergence of the ""Lion's Guard"" - ""an informal civilian group dedicated to the safety and security of Trump supporters by exposing Far-Left rioters"" - are alarming. The hiring of the ""alt-right"" Breitbart News CEO Steve Bannon as the head of Trump's campaign sends a clear message to various ""racialists"" and ""white nationalists"" that they have a place in mainstream US politics.While Trumpgives aid and comfortto the still relatively tiny fascist right (the Klan, etc.), his campaign isnot fascist.",left,2016
"Madeleine Dean (D-Penn) asked Mark Zuckerberg: ""Is there any chance that Facebook actually books blocks of rooms at Trump International Hotel and does not use them?"" Zuckerberg played dumb and promised to follow up.There is also the issue of Trump's official presidential visits to his own properties at taxpayer expense. According to areportby Citizens for Responsibility and Ethics in Washington, as of August 2019 Trump had made 362 such excursions. Adding in some 250 other administration officials such as White House staff, Cabinet members, and agency employees, the Trump administration had made 630 visits to Trump properties.",left,2016
"As some would have it, Trump's latest salvos against Sanders are part of a cryptic game of chess designed to elevate his campaign ahead of a general election matchup that would be a cakewalk for the president. Even a relatively straightforwardpiece of reportingfrom NBC News, for example, contained the sentence: ""As Trump's attacks are likely to do more to help Sanders than hurt him with Democratic voters, it's an indication the [Trump] campaign is trying to put its finger on the scale in the weeks before voters begin weighing in.""Expressing what is probably the consensus view among centrist Democrats, former Obama staffer Jim Messina (who incidentallyhad a handin Theresa May's 2017 electoral train wreck in the UK)recently speculatedthat Trump would prefer to face Sanders's politics in an election to those of more conventional liberal politicians like Biden or Pete Buttigieg. As with much of the hostility directed at Sanders from elite Democrats, there's probably some fusion of Messina's own political preferences and his prognostications at work here (when you don't personally want a candidate to win, it becomes a lot easier to convince yourself that they can't).Nonetheless, they doubtless reflect a view widely held among political professionals and journalists that the key to any Democratic general election victory consists in appealing to an idealized middle-of-the-road voter while winning over a handful of moderate Republicans and Independents.",left,2016
"They talked of ""expandingthe map"" by making late plays for a handful of red states. The wonk press, whose election models predicted certain victory for Clinton, echoed the Clinton team's confidence.Then came Election Day.The Working-Class Authoritarianism Thesis, ReduxClinton carried out the New Democratic ""class inversion"" strategy almost perfectly. She performed better among upscale whites than any Democrat in history.",left,2016
"With nearly 60 percent (739) of the 1,237 delegates required for the nomination, more than both of his remaining opponents, Ted Cruz of Texas (465) and John Kasich of Ohio (143).According to Nate Silver'sFiveThirtyEight, Trump is expected to win all or a majority of delegates from Wisconsin, New York, Maryland, Connecticut, Rhode Island, Pennsylvania, Delaware, Indiana, West Virginia, Washington, California, and New Jersey. If he wins significant minorities of delegations from the remaining states (Colorado, Wyoming, Nebraska, Oregon, South Dakota, Montana, and New Mexico), he will be in striking distance (1,208 pledged delegates) of the nomination by June 7.The Republican establishment is haunted by the prospect of the oldest party of industrial capitalism in the United States nominating Trump, with many backing Cruz and encouraging the more ""moderate""Kasich to drop outof the race.",left,2016
"The hiring of the ""alt-right"" Breitbart News CEO Steve Bannon as the head of Trump's campaign sends a clear message to various ""racialists"" and ""white nationalists"" that they have a place in mainstream US politics.While Trumpgives aid and comfortto the still relatively tiny fascist right (the Klan, etc.), his campaign isnot fascist. More importantly, neither the fascist elements around it -or Trump himself- have a significant chance of coming to power.",left,2016
"Attacking oil companies and pharmaceutical companies and insurance companies will not win elections, I guarantee you."" Gore's populism, the DLCers warned, risked alienating the well-off whites that they had worked so hard to attract. ""Once you have a class warfare message, you can't appeal to the upper middle class,"" an unnamed Clinton White House strategisttoldtheDaily News. ""Democrats have to be the party of the new economy."" Neoliberal journalists likeMickey Kaus,Michael Kinsley, Mort Zuckerman, and Joe Kleinjoinedconservativepundits like George Will and Peggy Noonan in panning Gore's populist turn.When Gore lost the Electoral College vote, DLCacolytesblamedGore'spopulism, however tepid, for his defeat.",left,2016
"And Clinton, dispensing with any campaign trail euphemisms,braggedthat she ran better than Obama ""among working, hard-working Americans, white Americans.""Obama's Campaign Successes and Governing FailuresObama's identity meant that, almost bynecessity, his 2008 campaign couldn't replicate the neoliberalism of a Gore or Kerry.",left,2016
"Neither Reagan nor Bush had been able to achieve that goal. But Clinton made it a priority. Early in his reelection year, Clinton sided with Republicans against most congressional Democrats (and a fewmembersof his own administration) to ""end welfare as we know it,"" a policy shift thatincreaseddeeppovertyand left many of the most marginalized with nowhere to turn.This didn't much trouble Clinton, however.",left,2016
"After all, if non-college whites were to the left of the party on economic issues and to the right of the party on social issues, the New Democrats knew which way they preferred to move. But the lurch to the right on race was also designed to help Clintonwin over""white, mainly suburban, mostly middle-class voters,"" who were intolerant of anything beyond an empty commitment to ""equal opportunity"" for African Americans.Clinton didn't just take black voters for granted. He pointedly used African Americans as a foil to demonstrate that Democrats had abandoned racial liberalism.Bill Clinton in 1993.",left,2016
"Trump's emoluments clause violations, to the extent we can determine without a legally empowered investigation, appear to involve payments made to him by way of booking large chunks of unused rooms at his hotels, and perhaps buying condominiums in his properties.But instead of exploring these questions - i.e., how big business conducts political bribery - we got a national-security-venerating snooze-fest about a small and faraway country.What happened to the class angle? Circumstantial evidence indicates that the House Democratic leadership killed emoluments issues, because hearings focused on corporate influence peddling would have sounded something like a Bernie Sanders rally.",left,2016
"With a field dominated by mainstream Republicans like Jeb Bush and Marco Rubio, most believed that Trump's campaign would be short-lived. However, within a month of announcing for the presidency, Trump was out-polling a crowded Republican field. And in July 2016, he became the official nominee of the Republican party.What makes Trumpunacceptable to the Republican establishmentand their corporate backers is not merely his unabashed racism and misogyny, or his casual references to his penis size.",left,2016
"The Clinton campaign,Politicoreported, ""believed that television and limited direct mail and digital efforts were the only way to win over voters"" and ""dismissed what's known as in-person 'persuasion' - no one was knocking on doors."" In Michigan, for example, Clinton hadone-tenththe number of paid canvassers as Kerry had in 2004.If Clinton's ground game fell wellshortof Obama, it also turned out to be downrightinept- a shortcoming that numerous Democrats and progressive groupspointed outbeforethe election. According to some estimates, Clinton's use of data-driven get-out-the-vote efforts, rather than traditional door-to-door ones, may have led her campaign toaccidentallyturn out a significantnumberof Trump voters.Clinton'spartialitytoward TV ads - as opposed to door-to-door efforts - might seem irrational in retrospect. But it fit with the campaign's overall philosophy.Clinton's campaign was oriented toward convincing well-off moderate whites - who were already likely to vote - to desert Trump and cast their ballot for Clinton.",left,2016
A jobs program that actually strengthens unions was simply never in the cards for Trump.,left,2016
"While his replacement, Paul Ryan, is considerably to the right, he has clearly distanced himself from the populist insurgency that has metamorphosed into the Trump campaign.Donald Trump's ""outsider"" campaign for president marked a deepening of the right-wing radicalization of sections of the middle classes and of the crisis of capitalist hegemony in the Republican Party. When Trump announced his candidacy for the Republican nomination in June 2015, few political commentators took his campaign seriously. With a field dominated by mainstream Republicans like Jeb Bush and Marco Rubio, most believed that Trump's campaign would be short-lived.",left,2016
"Some are actually donating to Clinton, while others are focusing their donations on ""down ticket"" Republican candidates for the House and Senate. Not only has Clinton been successful in raising funds from investment bankers, but the usually Republicandefense industryis backing her two to one in campaign donations.Data on the overall contributions to presidential candidates through early August reveal an even more lopsided capitalist preference forClinton over Trump.",left,2016
"Unfortunately, their definition of white workers is quite broad - all non-Hispanic whites without a college education.Not only does this conception allow mainstream commentators to caricature white workers as ignoramuses swayed by demagogic buffoons such as Trump, but it also allows them tomisrepresent the social basisof Trump's campaign.First, although approximately 55 percent of Trump supporters do not have a bachelor's degree, this demographic makes up approximately 70 percent of the US population - this group is underrepresented among Trump voters. However, the college-educated white ""new middle class"" (professionals and managers), approximately 30 percent of the population, is overrepresented, at 40 percent of Trump supporters. More importantly, the category ""non-college educated whites"" includes both wage workers and the self-employed - the traditional middle class.Whereas white workers, including some union members, make up a minority of Trump's supporters,the majorityis drawn from the traditional and new middle classes - generally older white males and the less well-off strata of these classes.",left,2016
"Instead, Clinton's reelection campaign focused on a group of upscale white women dubbed ""soccer moms.""While Clinton hadlostwhite married suburban women to Bush by nearly a two-to-one margin in 1992, polls in 1996 showed Clinton edging Dole among this group. Suddenly, the ""soccer mom"" vote assumed an outsized role in the imagination of Clinton strategists. The problem was, they weren't really Democratic voters.""What makes the soccer moms so key this time is that they are voting Republican for Congress and Democratic for President,"" Democratic pollster Celinda Lakeexplained.",left,2016
"Most political commentators agree thatTrump can winonly if there is a sharp decline in voter participation, especially among young people, women, and people of color.If Trump is nominated, there is a strong likelihood that most traditionally Republican corporate donors would jump ship and support Clinton. Her record as ""co-president,"" senator, and secretary of state demonstrates that she is a reliable neoliberal representative of capital.Armed with a larger war chest and able to appeal to widespread loathing of Trump, Clinton would probably be able to build a massive ""get out the vote"" machine.",left,2016
"They changed our healthcare plans in 2019, so the costs for everyone went up, the costs for prescriptions went up.""Labor in 2020Earlier this year, Shell workers were essentially forced toattenda Trump campaign rally. They were told they would not be paid if they didn't attend, and there could be no acts of protest during it.",left,2016
"Within a month of the Republican National Convention, more than seventy prominent Republicans sent a letter to the Republican National Committee urging it tocut off fundingto Trump's campaign, and instead shift resources to vulnerable Republicans in house and senate seats. TheNew York Timesestimated that over one hundred ten Republican leaders had, by late August, declared that they could not campaign or vote for Trump.Trump's right-wing nationalist populist positions on foreign policy, trade, and taxation help explain why growing segments of thecapitalist classin the United States - including former Tea Party backers like the Koch brothers -attempted to blockhis nomination. Even more ominously for Trump, traditionally Republican corporate funders are either sitting out the presidential election or supporting the more reliable spokesperson for capital, Hillary Clinton.AUSA Todaysurvey of 156 individuals, corporations, and organizations that have donated at least $1 million to super PACs since January 1, 2015 found that many who usually donate to Republican candidates ""up and down the ticket"" are not providing funds for Trump.",left,2016
"Nor does their hostility flow from electoral calculations, though it is true that Trump is likely to lose the presidency and possibly help return Democratic majorities in the House and Senate.Trump, in many ways, is a radical, right-wing opponent of capital's dominance over the Republican Party. Not only does Trump express the xenophobia and racism of his populist base, but he rejectscentral tenetsof the bipartisan neoliberal agenda that has impoverished segments of the middle class along with working and poor people. Capital is clearly uneasy with Trump's stance on immigration and the federal debt - he floated the idea of trying to persuade creditors to accept less than full payment on loans to the US government.",left,2016
"A few months before Hillary Clinton lost the 2016 presidential election, her campaign released a sober statement on a dangerous new right-wing force ready to usher Donald Trump into the presidency. ""That cartoon frog is more sinister than you might realize,"" the campaign's memo warned. The frog in question, of course, was Pepe, the meme [...]",left,2016
"While racism undoubtedly played a role in Trump's victory, there's also no denying that a critical bloc of voters found his economic message - which, among other things, took aim at NAFTA and the bipartisan consensus around trade issues - appealing.More than any other candidate in the Democratic field, Sanders has both a lengthy record of opposition to unpopular trade deals and a policy agenda that explicitly aims to ameliorate the many hardships wrought by low wages and outsourcing. Enjoyinghigh levels of supportfrom younger voters, he would likely drive them to the polls across the country like never before - presumably one reason among many he's been crushing Trump inhypothetical general election matchupsfor over a year.Indeed, Trump would probably have a difficult time running the same campaign against Sanders that he deployed so effectively against Hillary Clinton in 2016.",left,2016
"The Clinton campaign put its faith in an algorithm namedAda, which ran four hundred thousand simulations of the race per day in order to guide ""virtually every strategic decision"" the campaign made, including where to put field offices, where to campaign, and where to air television ads.This data-centric strategy not only jettisoned the Obama ground game model, it also ignored mountains of research showing that door-to-door efforts are the ""gold standard"" of mobilization. The Clinton campaign,Politicoreported, ""believed that television and limited direct mail and digital efforts were the only way to win over voters"" and ""dismissed what's known as in-person 'persuasion' - no one was knocking on doors."" In Michigan, for example, Clinton hadone-tenththe number of paid canvassers as Kerry had in 2004.If Clinton's ground game fell wellshortof Obama, it also turned out to be downrightinept- a shortcoming that numerous Democrats and progressive groupspointed outbeforethe election. According to some estimates, Clinton's use of data-driven get-out-the-vote efforts, rather than traditional door-to-door ones, may have led her campaign toaccidentallyturn out a significantnumberof Trump voters.Clinton'spartialitytoward TV ads - as opposed to door-to-door efforts - might seem irrational in retrospect.",left,2016
"""Yet what caught the Clinton campaign off guard was both how many of these voters would ultimately hold their nose and vote for Trump anyway.""Had Trump been unable to retain a slim lead among college-educated whites, his gains among college-less whiteswouldn'thave been enough to deliver him the White House. But despite the Clinton campaign's fervent attempts to win well-off whites - who they hoped would vote for her even if they favored down-ballot Republicans - the election saw perhaps thelowest levelof split-ticket voting in US history.The notion that Trump would turn off many affluent, moderate Republicans was naive. As the Working Families Party's Joe Dinkinquipped, ""being a Republican voter means already having come to terms with voting for disgusting racists and sexists sometimes.""The narrowness of Trump's victory in key Midwestern states means thatanynumberof things - FBI director James Comey'sletter, GOP-led voter suppression, etc.",left,2016
"But its centrality to Clinton and the New Democrats was undeniable. As Franklin Foeradmittedin a sympathetic account, ""More than any issue, race defined the rise of the New Democrats in the 1980s.""Clinton didn't just take black voters for granted.",left,2016
"Her stunning defeat just as surely exposed it as an abject failure.In the months leading up to the general election, both Democratic strategists and political pundits predicted that Clinton was headed for a sweeping victory. Telegraphing theconsensusview, VoxcalledTrump's nomination ""a remarkable example of a major political party blowing a totally winnable national election"" and referred to the nearly four-point gap between how well a generic Republican fared in the polls and Trump's numbers as ""The Trump Tax.""Central to the belief that Clinton was sailing to an easy victory was the conviction that educated suburban whites would abandon Trump and his crude racism in droves. Acting on that conventional wisdom, Clinton downplayed economic populism and zeroed in on Trump's divisive personality and general unfitness for office.When the votes were counted, however, it became clear that educated white moderates hadn't flocked to Clinton in anything close to the margins pundits had predicted.",left,2016
"They cost me a lot of money. (Laughter.) I spent a lot of money, but I love them, and they're great, and their people are fantastic ... And it's time that we give you the level playing field you deserve.This kind of pro working-class banter from Donald Trump,speaking tothe North American Building Trades Union in 2016, was a common feature throughout his presidential campaign. Sorely lacking from the Clinton campaign, this rhetoric and demeanor helped Trump position himself as an insurgent candidate who would fight for the working class once in office.Unsurprisingly, the Trump administration's first term has failed working people.",left,2016
"More importantly, the category ""non-college educated whites"" includes both wage workers and the self-employed - the traditional middle class.Whereas white workers, including some union members, make up a minority of Trump's supporters,the majorityis drawn from the traditional and new middle classes - generally older white males and the less well-off strata of these classes. According to theWashington Post, half of Trump supporters had individual incomes of less than $50,000 annually.The impact of three decades of neoliberalism, in particular the stagnation of real incomes and growing inequality, combined with massive losses of personal wealth (mostly housing values), growing personal debt, and growing economic insecurity since the recession of 2007-8 have produced a polarization of US politics in 2016.The same social and economic forces that have shifted younger, more racially and gender diverse middle and working-class people toward the left-wing populism of Bernie Sanders, have made the right-wing populism of Trump attractive to many older white men in the middle and working classes.Caught between a decimated labor movement and an extremely aggressive capitalist class, parts of the middle classes are drawn to a politics that scapegoats immigrants, unions, women, LGBT people, and people of color.",left,2016
"TheNew York Timesestimated that over one hundred ten Republican leaders had, by late August, declared that they could not campaign or vote for Trump.Trump's right-wing nationalist populist positions on foreign policy, trade, and taxation help explain why growing segments of thecapitalist classin the United States - including former Tea Party backers like the Koch brothers -attempted to blockhis nomination. Even more ominously for Trump, traditionally Republican corporate funders are either sitting out the presidential election or supporting the more reliable spokesperson for capital, Hillary Clinton.AUSA Todaysurvey of 156 individuals, corporations, and organizations that have donated at least $1 million to super PACs since January 1, 2015 found that many who usually donate to Republican candidates ""up and down the ticket"" are not providing funds for Trump. Some are actually donating to Clinton, while others are focusing their donations on ""down ticket"" Republican candidates for the House and Senate.",left,2016
"""They strongly support measures designed to hold corporations accountable and are markedly skeptical of the value of free trade agreements."" The DLC's ""elite centrist agenda"" of balanced budgets and entitlement cuts, he warned, held little appeal for these voters.Clinton's policies not only disproportionately harmed the poor and people of color - they didn't even secure the loyalties of working-class whites. Democrats experiencedanotherdrop in support among white workers during the mid-1990s, likely as result ofNAFTAandotherClinton economic policies as well as the cultural conservatism of working-class white men.Ultimately, Clinton's sole claim to lionization by the New Democrats came from his electoral victories and the relatively rapid economic growth of the late 1990s. However, asFiveThirtyEight's Ben Casselman hasargued, most of the things that boosted the economy, from the rise of the Internet to the entry of the Baby Boomers into their peak earning years, had little to do with Clinton's policies.",left,2016
"Not only does this conception allow mainstream commentators to caricature white workers as ignoramuses swayed by demagogic buffoons like Trump, but it allows them to misrepresent the social basis of Trump's campaign.First, while approximately 55 percent of Trump supporters do not have a bachelor's degree, this demographic makes up approximately 70 percent of the US population - they areunderrepresentedamong Trump voters. However, the college-educated white new middle class (professionals and managers), is approximately 30 percent of the population, but areoverrepresented,at 40 percent, among Trump supporters.",left,2016
"This relieves apprentices of crushing student loans and allows them to immediately step into secure, well-paid union jobs after they graduate. This new effort from Trump should be seen as yet another attack on working people's standard of living and hope for a decent future.James Monroe, an official with the North American Building Trades Unions, says, ""It would lower standards, it would put workers at risk, it would put projects at risk, it would put communities at risk. All the features that make ours successful, to undermine that is to undermine the veracity of the system at large.""While the administration is busy with this, absolutely nothing has come of the promise for an infrastructure bill.",left,2016
"""Everything that a strategist does - everything that I do as a strategist - is focused on suburban voters,"" Democratic pollster Doug SchoentoldtheNew York Times.The strategy of the Republican nominee that year, Texas governor George W. Bush, was based on running against Clinton's personal foibles and blurring the lines between Democratic nominee Al Gore's Clintonesque centrism and Bush's own ""compassionate conservatism."" It was an argument that voters could be forgiven for believing, considering Clinton had spent the 1990s attempting to elide the differences between his party and the GOP. With seemingly few major policy distinctions, many voters viewed the race as little more than apersonalitycontest, and Gore trailed Bush throughout the summer.In a desperate attempt to avert defeat, Gore made a late-campaign foray into ""mild-mannered""economicpopulism, beginning with his conventionspeech.",left,2016
"Neither the blue-collar workers opposed to NAFTA nor the poor Americans hurt by welfare reform were in his targeted demographic. Instead, Clinton's reelection campaign focused on a group of upscale white women dubbed ""soccer moms.""While Clinton hadlostwhite married suburban women to Bush by nearly a two-to-one margin in 1992, polls in 1996 showed Clinton edging Dole among this group. Suddenly, the ""soccer mom"" vote assumed an outsized role in the imagination of Clinton strategists.",left,2016
"Trump seems to have a personal stake in this and has issued a series of executive orders targeted at these workers.His first executive order outlines limits on the use of ""progressive discipline"" for workers in federal agencies and instead calls for the allowance of more immediate dismissals. This is a clear attack on due process and can easily be used as a way to get rid of troublesome union activists.The second executive order restricts the use of ""official time"" employees are allowed to spend on union duties while still on the clock.",left,2016
"Attempts to appeal to the working class, he claimed, would pull the Democrats back into making a ""losing class-warfare argument.""More progressive Democratic strategists pointed to warning signs obscured by Clinton's victory. ""Noncollege-educated voters in particular are deeply concerned about their ability to afford education for their children, to pay for health care, and to provide for their retirement,"" Greenbergwrote.",left,2016
"Throughout the 1980s, Democratic presidential candidates performed almostequallywell among college and non-college whites, a key first step in what Ronald Brownstein hasdubbeda ""class inversion"" of the parties among white voters.Doubling down on this inversion, the New Democrats believed, was the path to victory - no matter the costs to unions, the poor, or African Americans.Clintonism's RiseAfter Dukakis's drubbing in 1988, the neoliberals called for Democrats to move even further to the right.In the DLC's post-1988report, strategists William Galston and Elaine Kamarck insisted that the Democrats should distance themselves from the language of New Deal liberalism and embrace ""middle-class values"" like ""individual responsibility, hard work, [and] equal opportunity.""The DLC's leaders increasingly pinned their electoral hopes on Arkansas governor Bill Clinton, who became the Council's chair in 1990. Clinton'stakeawayfrom Dukakis's loss was as misguided as it was DLC friendly: ""If we lead with class warfare, we lose.""In 1992, Clinton carried the pro-business centrism that hadsuffusedhis governorship onto the presidential campaign trail. Traditional left-liberal concerns - such as economic inequality, poverty, and racial segregation - received short shrift.",left,2016
"businesses or business groups"" that have appear to used Trump properties to curry favor.Everson deserves special mention for the low-tech creativity of his research methods, which were essentially staying at the Trump International, DC, hanging out at the hotel bar, and combing through the social media accounts of corporate executives who passed through. This being the age of compulsive online confession, many a visiting corporate manager, who would never answer a journalist's questions, mindlessly bragged online about their Trump property visits.After a year, Eversonconcludedthat ""Lawmakers, lobbying groups, and would-be powerbrokers were taking full advantage of the chance to better their lot by throwing a few bucks the president's way.""Public Citizen found that ""Business groups holding events at Trump Organization properties include the Institute of International Bankers, which held its 2018 annual conference at the Trump International Hotel in Washington, DC.... The Community Financial Services Association, which represents high-rate payday lenders, has twice (in 2018 and 2019) held its annual conference at the Trump National Doral golf club near Miami.""Payday lenders have received regulatory rollbacks from the Trump administration. The Options Industry Conference was held at the Trump National Doral Resort.",left,2016
"The path forward on cultural issues, according to Marshall, was ""values centrism,"" which seemed to amount to little more than a further rightward tack on ""family values"" issues likeabortionandanotherattempt to trim Social Security.So shopworn and unpersuasive were the DLC's arguments that even many mainstream pundits were beginning to question the New Democrats' fundamental theses.Following Democrats' 2004 losses, Chuck Toddarguedit was time for Democrats to retire ""Clinton's strategy of centrist triangulation."" While Clinton may have won in 1992, he noted, the Clintonite strategy had proven ""disastrous"" for the Democratic Party as a whole.",left,2016
"Instead, our nation's increasingly pathetic infrastructure will continue to crumble.Good Old Tax CutsSome of Trump's antics are out of step with how Republican presidents have conducted themselves in the past.",left,2016
"There's no question that for the center and for the right of the Democratic Party, an appeal to individual identity is at the heart of a strategy to splinter and destroy any broad-based,universalistic politics of solidarity.I'm not so worried about the clumsier iterations of this, like when Clinton said ""breaking up the big banks won't end racism."" I don't think that really plays anywhere except maybe with a small group of white liberals who want to signal their virtue.",left,2016
"Earlier in the campaign, Penn had argued in amemothat Obama's ""lack of American roots"" was a ""strong weakness.""""I cannot imagine America electing a president during a time of war who is not at his center fundamentally American in his thinking and values,"" Penn wrote, inproto-""birther"" language. ""Every speech [by Clinton] should contain the line that you were born in the middle of America to the middle class in the middle of the last century."" With Clinton down in the polls, the racial subtext in Penn's argument became the text.Playing upon rumors that Obama was a secret Muslim, the Clinton campaigncirculateda photo of Obama wearing traditional Somali clothing. Obama's campaign manager denounced the campaign literature as ""shameful offensive fear-mongering."" Butmoreracistappealsfollowed.",left,2016
"As Franklin Foeradmittedin a sympathetic account, ""More than any issue, race defined the rise of the New Democrats in the 1980s.""Clinton didn't just take black voters for granted. He pointedly used African Americans as a foil to demonstrate that Democrats had abandoned racial liberalism.",left,2016
The first is the notion that Trump hasa reasonable chanceof being elected president.,left,2016
"Impeachmentwas never going to dislodge President Donald Trump from office, because the Senate was never going to vote to convict. Thus it is worth remembering Bernie Sanders's earlywarningthat impeachment could devolve into Trump dominating political attention at the expense of bread and butter issues that voters really care about.Could there have been aleft versionofimpeachment?Unlikely. But technically speaking that could have happened if a critique of class power had been the central issue.",left,2016
"By October 3, AOC was calling impeachment ""boring,"" even as she was still affirming impeachment's importance.Pelosi, ever on the side of capital, no doubt realized that if congressional subpoena power were used to explore emoluments, relations with - and the interests of - major Democratic Party donors might be damaged.The right-wingFederalistwas one of the few outlets toacknowledgewhat was happening.""This is about Pelosi losing control of her caucus should she continue to resist impeachment, and Pelosi sensing a looming electoral disaster of monumental proportions [a Sanders win?] should impeachment be launched outside the parameters she defines.... So ... No Trump hotels. No emoluments.",left,2016
"I think the danger, of course, is that we think that elections matter more than they really do. What they do is provide an opportunity to express or demonstrate the amount of power that we might have in a particular district or in a state, but more importantly, they help shape the political arena.After Sanders ended his campaign and endorsed Clinton, he vowed to keep the fight going by forming Our Revolution - a political organization to further the kind of politics he championed. What do you make that effort so far?Jen RoeschOur Revolution, empirically speaking, has not galvanized Sanders's supporters.",left,2016
"Years later, DLC acolytes woulddenyand downplay the role of racism in Clinton's 1992 campaign. But its centrality to Clinton and the New Democrats was undeniable.",left,2016
"The Trump phenomenon is part and parcel of the growth of right-wing populism among the middle classes across the capitalist world - the UK Independence Party in Britain, theNational Frontin France, and theFive Star Movementin Italy.Right-wing populism is ideologically similar to the classic fascist movements of the 1920s and 1930s. Without question, the Trump campaign has allowed genuinely fascist elements in the United States - white supremacist organizations organized to physically confront unions, immigrants, native-born people of color, and LGBT people - to emerge into the political sunlight.Clearly, the candidate's encouragement of physical violence against his political opponents and the emergence of the ""Lion's Guard"" - ""an informal civilian group dedicated to the safety and security of Trump supporters by exposing Far-Left rioters"" - are alarming.",left,2016
"TheWall Street Journaldescribed himas ""one of the industry's go-to guys for challenging financial regulations.""Despite the usual right-wing propaganda, the Trump administration's actions on labor law and regulation are not an example of less government intervention in our lives. These are targeted interventions that tip the scales even more in favor of capital against labor.Federal WorkersPerhaps the biggest front in Trump's war on labor is his vehement attacks on federal workers.",left,2016
Now Clinton was stuck trying toawkwardly and dishonestlydistance herself from NAFTA and other unpopular polices from her husband's White House.,left,2016
"CEO Bob Murray and Heath Lovell, a top spokesman for magnate Joe Craft's Alliance Resource Partners LP, were ""VIP Arrivals"" for one-night stays on June 20, 2018, according to a list obtained by theWashington Post."" Suggestively, Trump Hotel staff wrote ""High Rate"" under each executive's name.Even Facebook, which many would assume is a Democrat-leaning firm, is rumored to have rented blocks of unused rooms at Trump International Hotel in DC in a possible attempt to curry favor with the Trump administration. As theInterceptreportedin October, Rep.",left,2016
"They hope to prevent Trump's nomination on the first ballot, provoking an open convention in Cleveland this summer where the party leadership will be able to select the candidate.Some are so desperate that they have discussed the possibility of athird-party candidacy- even though it would guarantee Hillary Clinton's election in November.",left,2016
"7. Clinton Foundation scandal:Though FBI director James Comey announced Sunday in a letter to lawmakers that his agency will not change its July decision not to recommend an indictment for Hillary Clinton over her private email server, a probe into possible pay-for-play influence involving herClinton Foundation continues,according to Fox News.",right,2016
"30.Quaterrius ""Quay"" Manuel- This Georgia teen became an overnight YouTube sensation when footage captured him engaging in a public debate with a Black Lives Matter supporter who was protesting Donald Trump. The YouTube video accrued millions of views across social media - and several death threats directed at him in response to his arguments.",right,2016
"The second is Secretary of State Hillary Clinton, whose husband received $500,000 for one speech in Russia presented to the bank that was working on the Uranium One deal. All told, $145millionwent to the Clinton Foundation from those linked to Uranium One, though it went to the ""charity"" organization and not directly to the Clinton family. Hillary requested Bill to see Putin and other Russians involved in the uranium deal and he did.",right,2016
"Other comments derided Clinton for being ""a moderate."" ""But you are also a white moderate and literally 2 weeks ago were attacking the left wing of our party...,"" Jon Munitztweeted. Clinton late last month told MSNBC that Democrats need to do ""some careful thinking about what wins elections"" outside of solidly liberal areas. ""Not just in deep-blue districts where a Democrat and a liberal Democrat, or so-called progressive Democrat, is going to win,"" the former secretary of state told MSNBC. ""I understand why people want to argue for their priorities.",right,2016
"The victory followed a fierce and highly publicized election in which Trump was scrutinized heavily by the media. Trump's victory sparked protests - some violent - across the country. (AP Photo/ Evan Vucci) Hillary's emails:Hillary Clinton's presidential campaign was haunted by the FBI's investigation into the former secretary of state's private email server. But the probe came to a close over the summer, when Director James Comey announced the agency would not be recommending criminal charges for Clinton.",right,2016
